# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
     1068, -38530.00,    -36.08,      0.89,     -0.93,     -0.06,     -1.37,           1,           0,           2,           2,           0,           0,           0,           5,           0, 
      293, -19790.00,    -67.54,      0.80,     -0.94,     -0.10,     -1.37,           1,           0,           1,           2,           0,          41,           0,           3,           0, 
     1024, -37760.00,    -36.87,      0.88,     -0.87,     -0.06,     -1.37,           1,           0,           6,           2,           0,           8,           0,           2,           0, 
      892, -33840.00,    -37.94,      0.88,     -0.89,     -0.06,     -1.38,           1,           0,           3,           1,           0,           1,           0,           1,           0, 
       39,  -9870.00,   -253.08,      0.58,     -0.91,     -0.23,     -1.38,           1,           0,           7,           2,           0,          42,           0,           2,           0, 
      232, -19390.00,    -83.58,      0.75,     -0.91,     -0.13,     -1.38,           1,           0,           7,           1,           0,           9,           0,           2,           0, 
      217, -18980.00,    -87.47,      0.74,     -0.82,     -0.15,     -1.38,           1,           0,           6,           1,           0,          17,           0,           1,           0, 
      629, -30920.00,    -49.16,      0.85,     -0.86,     -0.08,     -1.38,           1,           0,           5,           2,           0,          45,           0,           5,           0, 
      770, -34050.00,    -44.22,      0.87,     -0.84,     -0.07,     -1.38,           1,           0,           6,           2,           0,          49,           0,           5,           0, 
      852, -35710.00,    -41.91,      0.87,     -0.87,     -0.07,     -1.38,           1,           0,           6,           2,           0,           0,           0,           5,           0, 
      581, -29520.00,    -50.81,      0.85,     -0.90,     -0.08,     -1.38,           1,           0,           5,           2,           0,           2,           0,           4,           0, 
      864, -35770.00,    -41.40,      0.87,     -0.86,     -0.06,     -1.38,           1,           0,           5,           2,           0,           5,           0,           4,           0, 
      618, -29290.00,    -47.39,      0.86,     -0.69,     -0.07,     -1.38,           1,           0,           5,           2,           0,          23,           0,           5,           0, 
       38,  -8370.00,   -220.26,      0.56,     -0.68,     -0.23,     -1.38,           1,           0,           7,           2,           0,          48,           0,           5,           0, 
      145, -13610.00,    -93.86,      0.74,     -0.63,     -0.13,     -1.38,           1,           0,           5,           2,           0,          48,           0,           1,           0, 
      596, -26300.00,    -44.13,      0.86,     -0.82,     -0.08,     -1.39,           1,           0,           3,           2,           0,          33,           0,           4,           0, 
      605, -28880.00,    -47.74,      0.86,     -0.95,     -0.07,     -1.39,           1,           0,           3,           2,           0,          13,           0,           3,           0, 
      868, -35300.00,    -40.67,      0.87,     -0.89,     -0.07,     -1.39,           1,           0,           6,           1,           0,           8,           0,           1,           0, 
     1062, -40820.00,    -38.44,      0.89,     -0.96,     -0.06,     -1.39,           1,           0,           2,           2,           0,          50,           0,           2,           0, 
      812, -34180.00,    -42.09,      0.87,     -0.85,     -0.07,     -1.39,           1,           0,           6,           1,           0,          10,           0,           1,           0, 
      303, -22520.00,    -74.32,      0.79,     -0.74,     -0.11,     -1.39,           1,           0,           5,           1,           0,          20,           0,           2,           0, 
      102, -18820.00,   -184.51,      0.64,     -0.98,     -0.23,     -1.39,           1,           0,           6,           2,           0,          18,           0,           3,           0, 
       36,  -8450.00,   -234.72,      0.47,     -0.73,     -0.30,     -1.39,           1,           0,           7,           1,           0,          16,           0,           3,           0, 
      384, -23400.00,    -60.94,      0.82,     -0.73,     -0.10,     -1.39,           1,           0,           4,           2,           0,          27,           0,           2,           0, 
      635, -30080.00,    -47.37,      0.86,     -0.99,     -0.07,     -1.39,           1,           0,           1,           2,           0,          13,           0,           1,           0, 
      935, -36530.00,    -39.07,      0.88,     -0.83,     -0.06,     -1.39,           1,           0,           6,           2,           0,          49,           0,           2,           0, 
      803, -35200.00,    -43.84,      0.87,     -0.86,     -0.07,     -1.39,           1,           0,           5,           2,           0,           3,           0,           4,           0, 
      285, -21080.00,    -73.96,      0.79,     -0.85,     -0.11,     -1.39,           1,           0,           1,           1,           0,          37,           0,           1,           0, 
      101, -18960.00,   -187.72,      0.63,     -1.00,     -0.23,     -1.39,           1,           0,           2,           2,           0,          18,           0,           4,           0, 
      672, -30860.00,    -45.92,      0.86,     -0.81,     -0.07,     -1.39,           1,           0,           5,           1,           0,           5,           0,           2,           0, 
      310, -25040.00,    -80.77,      0.78,     -0.92,     -0.11,     -1.40,           1,           0,           7,           2,           0,          20,           0,           2,           0, 
       97, -19120.00,   -197.11,      0.63,     -1.00,     -0.22,     -1.40,           1,           0,           7,           2,           0,          18,           0,           1,           0, 
     1133, -40070.00,    -35.37,      0.89,     -0.86,     -0.06,     -1.40,           1,           0,           2,           2,           0,          23,           0,           1,           0, 
      693, -31190.00,    -45.01,      0.86,     -0.91,     -0.07,     -1.40,           1,           0,           3,           1,           0,           3,           0,           1,           0, 
      160, -17830.00,   -111.44,      0.72,     -0.58,     -0.14,     -1.40,           1,           0,           3,           2,           0,          47,           0,           5,           0, 
      330, -27520.00,    -83.39,      0.80,     -0.90,     -0.11,     -1.40,           1,           0,           1,           2,           0,          34,           0,           4,           0, 
      478, -25170.00,    -52.66,      0.84,     -0.99,     -0.08,     -1.40,           1,           0,           2,           2,           0,           2,           0,           5,           0, 
      825, -35770.00,    -43.36,      0.87,     -0.88,     -0.07,     -1.40,           1,           0,           2,           2,           0,           3,           0,           4,           0, 
      853, -36540.00,    -42.84,      0.87,     -0.87,     -0.07,     -1.40,           1,           0,           5,           2,           0,           9,           0,           4,           0, 
      314, -25260.00,    -80.45,      0.79,     -0.91,     -0.11,     -1.40,           1,           0,           7,           2,           0,          20,           0,           1,           0, 
      103, -19040.00,   -184.85,      0.64,     -0.97,     -0.23,     -1.40,           1,           0,           6,           2,           0,          18,           0,           1,           0, 
      323, -22530.00,    -69.75,      0.79,     -0.70,     -0.12,     -1.40,           1,           0,           6,           1,           0,          16,           0,           1,           0, 
      943, -37330.00,    -39.59,      0.88,     -0.86,     -0.06,     -1.40,           1,           0,           6,           2,           0,           8,           0,           4,           0, 
      158, -14470.00,    -91.58,      0.74,     -1.00,     -0.13,     -1.40,           1,           0,           4,           2,           0,           2,           0,           2,           0, 
      958, -37770.00,    -39.43,      0.88,     -0.87,     -0.06,     -1.41,           1,           0,           6,           2,           0,           0,           0,           4,           0, 
      828, -35640.00,    -43.04,      0.87,     -0.89,     -0.07,     -1.41,           1,           0,           5,           1,           0,           7,           0,           1,           0, 
     1065, -41460.00,    -38.93,      0.89,     -0.96,     -0.06,     -1.41,           1,           0,           2,           2,           0,          50,           0,           1,           0, 
      873, -35300.00,    -40.44,      0.87,     -0.82,     -0.07,     -1.41,           1,           0,           3,           2,           0,           7,           0,           5,           0, 
      830, -35980.00,    -43.35,      0.87,     -0.87,     -0.07,     -1.41,           1,           0,           5,           2,           0,           3,           0,           1,           0, 
      648, -32130.00,    -49.58,      0.85,     -0.87,     -0.08,     -1.41,           1,           0,           6,           2,           0,          45,           0,           5,           0, 
      101, -19090.00,   -189.01,      0.63,     -0.97,     -0.23,     -1.41,           1,           0,           5,           2,           0,          18,           0,           4,           0, 
      977, -38130.00,    -39.03,      0.88,     -0.86,     -0.06,     -1.41,           1,           0,           2,           2,           0,           1,           0,           5,           0, 
      327, -25340.00,    -77.49,      0.79,     -0.95,     -0.11,     -1.41,           1,           0,           5,           2,           0,          37,           0,           2,           0, 
      345, -27950.00,    -81.01,      0.80,     -0.85,     -0.11,     -1.42,           1,           0,           3,           2,           0,          34,           0,           3,           0, 
      103, -19200.00,   -186.41,      0.64,     -0.97,     -0.23,     -1.42,           1,           0,           6,           2,           0,          18,           0,           2,           0, 
      298, -24890.00,    -83.52,      0.78,     -0.94,     -0.12,     -1.42,           1,           0,           6,           2,           0,          37,           0,           5,           0, 
      496, -27220.00,    -54.88,      0.84,     -0.78,     -0.08,     -1.42,           1,           0,           6,           1,           0,           6,           0,           1,           0, 
      366, -26550.00,    -72.54,      0.80,     -0.89,     -0.11,     -1.42,           1,           0,           2,           2,           0,          37,           0,           2,           0, 
      624, -31600.00,    -50.64,      0.85,     -0.87,     -0.08,     -1.42,           1,           0,           5,           1,           0,          45,           0,           1,           0, 
      101, -19220.00,   -190.30,      0.63,     -0.98,     -0.23,     -1.42,           1,           0,           6,           2,           0,          18,           0,           4,           0, 
      779, -35490.00,    -45.56,      0.86,     -0.87,     -0.07,     -1.42,           1,           0,           5,           2,           0,           5,           0,           5,           0, 
       38, -10160.00,   -267.37,      0.56,     -0.91,     -0.24,     -1.42,           1,           0,           7,           2,           0,          42,           0,           3,           0, 
      102, -19240.00,   -188.63,      0.63,     -0.97,     -0.23,     -1.42,           1,           0,           5,           2,           0,          18,           0,           2,           0, 
      289, -20540.00,    -71.07,      0.78,     -0.76,     -0.12,     -1.42,           1,           0,           4,           1,           0,          27,           0,           1,           0, 
     1079, -39790.00,    -36.88,      0.88,     -0.92,     -0.06,     -1.42,           1,           0,           2,           2,           0,           6,           0,           2,           0, 
      875, -34620.00,    -39.57,      0.87,     -0.91,     -0.06,     -1.42,           1,           0,           3,           1,           0,           7,           0,           1,           0, 
      166, -18110.00,   -109.10,      0.71,     -0.80,     -0.16,     -1.43,           1,           0,           7,           1,           0,          37,           0,           2,           0, 
      584, -29680.00,    -50.82,      0.85,     -1.00,     -0.08,     -1.43,           1,           0,           1,           2,           0,          13,           0,           4,           0, 
      547, -32550.00,    -59.51,      0.84,     -0.96,     -0.09,     -1.43,           1,           0,           2,           2,           0,          31,           0,           2,           0, 
      103, -19350.00,   -187.86,      0.63,     -0.97,     -0.23,     -1.43,           1,           0,           5,           2,           0,          18,           0,           1,           0, 
       65,  -9200.00,   -141.54,      0.60,     -0.59,     -0.22,     -1.43,           1,           0,           5,           1,           0,          48,           0,           3,           0, 
      863, -36510.00,    -42.31,      0.87,     -0.84,     -0.07,     -1.43,           1,           0,           6,           2,           0,          49,           0,           4,           0, 
      101, -19470.00,   -192.77,      0.63,     -0.98,     -0.23,     -1.43,           1,           0,           1,           2,           0,          18,           0,           1,           0, 
      102, -19370.00,   -189.90,      0.63,     -0.97,     -0.23,     -1.43,           1,           0,           5,           2,           0,          18,           0,           3,           0, 
      821, -36610.00,    -44.59,      0.86,     -0.86,     -0.07,     -1.43,           1,           0,           3,           2,           0,           3,           0,           1,           0, 
      976, -38840.00,    -39.80,      0.88,     -0.85,     -0.06,     -1.43,           1,           0,           6,           2,           0,           5,           0,           3,           0, 
      375, -24400.00,    -65.07,      0.81,     -0.69,     -0.10,     -1.43,           1,           0,           4,           2,           0,          24,           0,           2,           0, 
      323, -25570.00,    -79.16,      0.78,     -0.97,     -0.12,     -1.43,           1,           0,           5,           2,           0,          37,           0,           3,           0, 
      134, -13860.00,   -103.43,      0.72,     -0.66,     -0.15,     -1.44,           1,           0,           5,           2,           0,          48,           0,           4,           0, 
      324, -23960.00,    -73.95,      0.80,     -0.70,     -0.11,     -1.44,           1,           0,           1,           1,           0,          20,           0,           1,           0, 
      929, -38310.00,    -41.24,      0.87,     -0.89,     -0.07,     -1.44,           1,           0,           5,           2,           0,           9,           0,           2,           0, 
      823, -36820.00,    -44.74,      0.86,     -0.91,     -0.07,     -1.44,           1,           0,           1,           2,           0,           3,           0,           2,           0, 
      100, -19270.00,   -192.70,      0.62,     -0.98,     -0.23,     -1.44,           1,           0,           5,           2,           0,          18,           0,           5,           0, 
      820, -36650.00,    -44.70,      0.86,     -0.87,     -0.07,     -1.44,           1,           0,           5,           2,           0,           3,           0,           3,           0, 
      549, -33030.00,    -60.16,      0.84,     -0.99,     -0.09,     -1.44,           1,           0,           2,           2,           0,          31,           0,           1,           0, 
      330, -25970.00,    -78.70,      0.79,     -0.94,     -0.11,     -1.45,           1,           0,           5,           2,           0,          37,           0,           1,           0, 
       97, -19840.00,   -204.54,      0.62,     -1.00,     -0.23,     -1.45,           1,           0,           7,           2,           0,          18,           0,           2,           0, 
      297, -26420.00,    -88.96,      0.77,     -0.92,     -0.13,     -1.45,           1,           0,           6,           1,           0,          34,           0,           1,           0, 
      115, -17690.00,   -153.83,      0.63,     -0.92,     -0.20,     -1.45,           1,           0,           7,           2,           0,          17,           0,           4,           0, 
     1173, -44040.00,    -37.54,      0.89,     -0.95,     -0.06,     -1.45,           1,           0,           1,           2,           0,           7,           0,           1,           0, 
      245, -19860.00,    -81.06,      0.74,     -0.87,     -0.14,     -1.45,           1,           0,           2,           2,           0,          17,           0,           4,           0, 
      230, -20510.00,    -89.17,      0.76,     -0.69,     -0.13,     -1.45,           1,           0,           3,           2,           0,          40,           0,           5,           0, 
       99, -19340.00,   -195.35,      0.62,     -0.97,     -0.24,     -1.45,           1,           0,           5,           1,           0,          18,           0,           1,           0, 
      891, -37660.00,    -42.27,      0.87,     -0.87,     -0.07,     -1.45,           1,           0,           5,           2,           0,          10,           0,           3,           0, 
      933, -38740.00,    -41.52,      0.87,     -0.87,     -0.07,     -1.45,           1,           0,           6,           2,           0,           7,           0,           4,           0, 
      245, -19570.00,    -79.88,      0.77,     -0.78,     -0.12,     -1.45,           1,           0,           7,           2,           0,          11,           0,           4,           0, 
       72, -10870.00,   -150.97,      0.63,     -1.00,     -0.22,     -1.46,           1,           0,           4,           2,           0,          38,           0,           3,           0, 
       55,  -9780.00,   -177.82,      0.53,     -0.76,     -0.28,     -1.46,           1,           0,           1,           2,           0,          43,           0,           1,           0, 
      836, -36730.00,    -43.94,      0.86,     -0.82,     -0.07,     -1.46,           1,           0,           5,           2,           0,          10,           0,           4,           0, 
      468, -28760.00,    -61.45,      0.82,     -0.92,     -0.10,     -1.46,           1,           0,           6,           2,           0,           2,           0,           5,           0, 
     1003, -39830.00,    -39.71,      0.88,     -0.88,     -0.06,     -1.46,           1,           0,           6,           2,           0,           5,           0,           2,           0, 
      934, -38490.00,    -41.21,      0.87,     -0.90,     -0.07,     -1.46,           1,           0,           5,           2,           0,           1,           0,           2,           0, 
      172, -18690.00,   -108.66,      0.72,     -0.59,     -0.14,     -1.46,           1,           0,           1,           2,           0,          47,           0,           5,           0, 
      713, -34940.00,    -49.00,      0.86,     -0.85,     -0.08,     -1.46,           1,           0,           6,           2,           0,           6,           0,           2,           0, 
      145, -13000.00,    -89.66,      0.73,     -0.82,     -0.14,     -1.46,           1,           0,           2,           2,           0,          39,           0,           3,           0, 
      455, -29630.00,    -65.12,      0.81,     -0.95,     -0.10,     -1.46,           1,           0,           7,           2,           0,          50,           0,           1,           0, 
       96, -20080.00,   -209.17,      0.61,     -1.00,     -0.23,     -1.46,           1,           0,           7,           2,           0,          18,           0,           3,           0, 
      334, -26350.00,    -78.89,      0.79,     -0.96,     -0.12,     -1.46,           1,           0,           6,           2,           0,          37,           0,           3,           0, 
      663, -31850.00,    -48.04,      0.85,     -0.91,     -0.07,     -1.46,           1,           0,           6,           1,           0,           0,           0,           2,           0, 
      308, -26590.00,    -86.33,      0.78,     -0.93,     -0.12,     -1.46,           1,           0,           5,           2,           0,          34,           0,           4,           0, 
      914, -35760.00,    -39.12,      0.87,     -0.91,     -0.06,     -1.46,           1,           0,           1,           1,           0,           5,           0,           1,           0, 
      347, -23810.00,    -68.62,      0.79,     -0.93,     -0.11,     -1.46,           1,           0,           7,           1,           0,           9,           0,           1,           0, 
      130, -11420.00,    -87.85,      0.72,     -0.92,     -0.15,     -1.46,           1,           0,           2,           2,           0,          39,           0,           5,           0, 
      143, -12820.00,    -89.65,      0.73,     -0.90,     -0.14,     -1.47,           1,           0,           2,           2,           0,          39,           0,           4,           0, 
     1129, -43810.00,    -38.80,      0.88,     -0.88,     -0.06,     -1.47,           1,           0,           3,           2,           0,           7,           0,           2,           0, 
     1016, -42010.00,    -41.35,      0.88,     -0.92,     -0.07,     -1.47,           1,           0,           3,           2,           0,          50,           0,           1,           0, 
       78, -19660.00,   -252.05,      0.58,     -1.00,     -0.24,     -1.47,           1,           0,           7,           2,           0,          18,           0,           5,           0, 
      283, -20730.00,    -73.25,      0.78,     -0.94,     -0.11,     -1.47,           1,           0,           1,           2,           0,          41,           0,           4,           0, 
      749, -35360.00,    -47.21,      0.86,     -0.82,     -0.07,     -1.47,           1,           0,           6,           2,           0,          45,           0,           3,           0, 
      368, -27610.00,    -75.03,      0.80,     -0.94,     -0.11,     -1.47,           1,           0,           2,           2,           0,          37,           0,           1,           0, 
      818, -37470.00,    -45.81,      0.86,     -0.87,     -0.07,     -1.47,           1,           0,           3,           2,           0,           3,           0,           2,           0, 
      831, -37790.00,    -45.48,      0.86,     -0.92,     -0.07,     -1.47,           1,           0,           1,           2,           0,           3,           0,           1,           0, 
      816, -34530.00,    -42.32,      0.87,     -0.87,     -0.07,     -1.47,           1,           0,           3,           1,           0,          49,           0,           1,           0, 
      178, -19300.00,   -108.43,      0.69,     -0.94,     -0.17,     -1.47,           1,           0,           1,           2,           0,          17,           0,           4,           0, 
      306, -22760.00,    -74.38,      0.77,     -0.82,     -0.12,     -1.47,           1,           0,           7,           2,           0,          30,           0,           5,           0, 
      101, -20230.00,   -200.30,      0.62,     -1.00,     -0.24,     -1.48,           1,           0,           3,           2,           0,          18,           0,           1,           0, 
       52,  -9670.00,   -185.96,      0.51,     -0.84,     -0.30,     -1.48,           1,           0,           1,           2,           0,          43,           0,           3,           0, 
      648, -33770.00,    -52.11,      0.85,     -0.83,     -0.08,     -1.48,           1,           0,           5,           2,           0,           6,           0,           3,           0, 
      321, -23570.00,    -73.43,      0.79,     -0.72,     -0.11,     -1.48,           1,           0,           4,           2,           0,          24,           0,           4,           0, 
      178, -18620.00,   -104.61,      0.71,     -0.81,     -0.16,     -1.48,           1,           0,           7,           1,           0,          24,           0,           2,           0, 
      654, -32610.00,    -49.86,      0.86,     -0.98,     -0.08,     -1.48,           1,           0,           2,           2,           0,          13,           0,           1,           0, 
     1107, -43560.00,    -39.35,      0.88,     -0.90,     -0.06,     -1.48,           1,           0,           3,           2,           0,           7,           0,           3,           0, 
      828, -37890.00,    -45.76,      0.86,     -0.87,     -0.07,     -1.48,           1,           0,           5,           2,           0,           3,           0,           2,           0, 
      616, -31770.00,    -51.57,      0.85,     -1.00,     -0.08,     -1.48,           1,           0,           1,           2,           0,          13,           0,           3,           0, 
      838, -34690.00,    -41.40,      0.87,     -0.91,     -0.07,     -1.48,           1,           0,           1,           1,           0,          49,           0,           1,           0, 
     1141, -44580.00,    -39.07,      0.88,     -0.88,     -0.06,     -1.48,           1,           0,           3,           2,           0,           7,           0,           1,           0, 
      220, -17930.00,    -81.50,      0.76,     -0.73,     -0.13,     -1.49,           1,           0,           6,           1,           0,          16,           0,           2,           0, 
       47,  -9910.00,   -210.85,      0.51,     -0.87,     -0.25,     -1.49,           1,           0,           7,           2,           0,          12,           0,           5,           0, 
      971, -40450.00,    -41.66,      0.87,     -0.88,     -0.07,     -1.49,           1,           0,           6,           2,           0,           9,           0,           3,           0, 
      355, -24380.00,    -68.68,      0.79,     -0.88,     -0.11,     -1.49,           1,           0,           7,           2,           0,          30,           0,           4,           0, 
     1218, -45930.00,    -37.71,      0.89,     -0.94,     -0.06,     -1.49,           1,           0,           2,           2,           0,           8,           0,           1,           0, 
      447, -30050.00,    -67.23,      0.81,     -0.94,     -0.10,     -1.49,           1,           0,           7,           2,           0,          50,           0,           2,           0, 
      286, -26450.00,    -92.48,      0.76,     -0.96,     -0.13,     -1.49,           1,           0,           5,           2,           0,          34,           0,           5,           0, 
      641, -32020.00,    -49.95,      0.84,     -0.94,     -0.08,     -1.49,           1,           0,           6,           1,           0,           8,           0,           2,           0, 
      251, -21530.00,    -85.78,      0.74,     -0.88,     -0.13,     -1.49,           1,           0,           7,           1,           0,           7,           0,           2,           0, 
      928, -39610.00,    -42.68,      0.87,     -0.87,     -0.07,     -1.49,           1,           0,           6,           2,           0,           5,           0,           4,           0, 
      652, -32650.00,    -50.08,      0.85,     -0.98,     -0.08,     -1.49,           1,           0,           2,           2,           0,          13,           0,           2,           0, 
      324, -26450.00,    -81.64,      0.77,     -0.93,     -0.12,     -1.49,           1,           0,           2,           2,           0,          37,           0,           5,           0, 
      711, -34040.00,    -47.88,      0.85,     -0.90,     -0.08,     -1.49,           1,           0,           6,           2,           0,           2,           0,           1,           0, 
      595, -33460.00,    -56.24,      0.84,     -0.82,     -0.08,     -1.49,           1,           0,           6,           2,           0,           6,           0,           4,           0, 
      229, -20990.00,    -91.66,      0.75,     -0.67,     -0.14,     -1.49,           1,           0,           4,           2,           0,          31,           0,           4,           0, 
      631, -32080.00,    -50.84,      0.84,     -0.89,     -0.08,     -1.50,           1,           0,           6,           1,           0,           3,           0,           2,           0, 
      167, -15230.00,    -91.20,      0.72,     -0.95,     -0.14,     -1.50,           1,           0,           6,           1,           0,           4,           0,           2,           0, 
      136, -14600.00,   -107.35,      0.70,     -0.66,     -0.15,     -1.50,           1,           0,           1,           2,           0,          48,           0,           5,           0, 
     1010, -42870.00,    -42.45,      0.87,     -0.93,     -0.07,     -1.50,           1,           0,           3,           2,           0,          50,           0,           2,           0, 
      770, -37570.00,    -48.79,      0.85,     -0.88,     -0.07,     -1.50,           1,           0,           6,           2,           0,           3,           0,           5,           0, 
       52,  -9160.00,   -176.15,      0.52,     -0.84,     -0.32,     -1.50,           1,           0,           2,           2,           0,          43,           0,           5,           0, 
      907, -39760.00,    -43.84,      0.87,     -0.88,     -0.07,     -1.50,           1,           0,           5,           2,           0,           9,           0,           3,           0, 
      771, -37300.00,    -48.38,      0.85,     -0.87,     -0.07,     -1.50,           1,           0,           5,           2,           0,           7,           0,           5,           0, 
      914, -39470.00,    -43.18,      0.87,     -0.89,     -0.07,     -1.50,           1,           0,           5,           2,           0,           1,           0,           3,           0, 
      353, -28200.00,    -79.89,      0.79,     -0.93,     -0.12,     -1.51,           1,           0,           3,           2,           0,          37,           0,           1,           0, 
       38,  -9000.00,   -236.84,      0.51,     -1.00,     -0.26,     -1.51,           1,           0,           8,           1,           0,          38,           0,           1,           0, 
       65, -11040.00,   -169.85,      0.61,     -1.00,     -0.22,     -1.51,           1,           0,           4,           2,           0,          38,           0,           4,           0, 
      582, -32130.00,    -55.21,      0.84,     -0.89,     -0.09,     -1.51,           1,           0,           6,           2,           0,           2,           0,           4,           0, 
      813, -38390.00,    -47.22,      0.86,     -0.86,     -0.07,     -1.51,           1,           0,           6,           2,           0,           3,           0,           4,           0, 
      111, -12160.00,   -109.55,      0.66,     -0.75,     -0.17,     -1.51,           1,           0,           1,           1,           0,          48,           0,           2,           0, 
     1216, -46670.00,    -38.38,      0.89,     -0.94,     -0.06,     -1.51,           1,           0,           2,           2,           0,           0,           0,           2,           0, 
      452, -29760.00,    -65.84,      0.80,     -0.96,     -0.10,     -1.51,           1,           0,           7,           2,           0,          22,           0,           2,           0, 
       55, -11650.00,   -211.82,      0.58,     -0.97,     -0.24,     -1.51,           1,           0,           7,           2,           0,           4,           0,           4,           0, 
     1219, -46890.00,    -38.47,      0.89,     -0.95,     -0.06,     -1.51,           1,           0,           2,           2,           0,           0,           0,           1,           0, 
      813, -38630.00,    -47.52,      0.86,     -0.91,     -0.07,     -1.51,           1,           0,           1,           2,           0,           3,           0,           3,           0, 
     1178, -46210.00,    -39.23,      0.88,     -0.95,     -0.06,     -1.52,           1,           0,           2,           2,           0,           7,           0,           1,           0, 
      887, -39420.00,    -44.44,      0.86,     -0.90,     -0.07,     -1.52,           1,           0,           6,           1,           0,           0,           0,           1,           0, 
      273, -18310.00,    -67.07,      0.78,     -0.75,     -0.12,     -1.52,           1,           0,           1,           1,           0,           2,           0,           1,           0, 
      100, -20710.00,   -207.10,      0.61,     -0.99,     -0.25,     -1.52,           1,           0,           1,           2,           0,          18,           0,           2,           0, 
      339, -24910.00,    -73.48,      0.78,     -0.97,     -0.11,     -1.52,           1,           0,           7,           1,           0,          50,           0,           1,           0, 
      141, -19170.00,   -135.96,      0.64,     -0.92,     -0.20,     -1.52,           1,           0,           1,           2,           0,          17,           0,           5,           0, 
      663, -33730.00,    -50.87,      0.84,     -0.83,     -0.08,     -1.52,           1,           0,           5,           1,           0,           7,           0,           2,           0, 
      522, -26590.00,    -50.94,      0.83,     -0.84,     -0.09,     -1.52,           1,           0,           3,           2,           0,          33,           0,           5,           0, 
      313, -27000.00,    -86.26,      0.77,     -0.97,     -0.13,     -1.52,           1,           0,           5,           2,           0,          37,           0,           4,           0, 
      484, -32300.00,    -66.74,      0.81,     -0.96,     -0.10,     -1.52,           1,           0,           2,           2,           0,          31,           0,           5,           0, 
      289, -26440.00,    -91.49,      0.76,     -0.96,     -0.13,     -1.52,           1,           0,           5,           2,           0,          37,           0,           5,           0, 
      864, -39030.00,    -45.17,      0.86,     -0.91,     -0.07,     -1.52,           1,           0,           6,           1,           0,           7,           0,           1,           0, 
      101, -20930.00,   -207.23,      0.61,     -1.00,     -0.24,     -1.52,           1,           0,           3,           2,           0,          18,           0,           2,           0, 
      774, -37130.00,    -47.97,      0.86,     -0.86,     -0.08,     -1.53,           1,           0,           6,           2,           0,          45,           0,           2,           0, 
      298, -27390.00,    -91.91,      0.76,     -0.91,     -0.13,     -1.53,           1,           0,           7,           2,           0,          34,           0,           1,           0, 
       58, -10040.00,   -173.10,      0.58,     -1.00,     -0.23,     -1.53,           1,           0,           7,           1,           0,           2,           0,           1,           0, 
      356, -30530.00,    -85.76,      0.79,     -0.90,     -0.12,     -1.53,           1,           0,           2,           2,           0,          34,           0,           4,           0, 
       62, -11390.00,   -183.71,      0.59,     -0.88,     -0.21,     -1.53,           1,           0,           3,           1,           0,          38,           0,           2,           0, 
     1128, -45560.00,    -40.39,      0.88,     -0.89,     -0.06,     -1.53,           1,           0,           3,           2,           0,           5,           0,           1,           0, 
       99, -14440.00,   -145.86,      0.65,     -0.99,     -0.19,     -1.53,           1,           0,           7,           2,           0,           4,           0,           3,           0, 
      303, -27390.00,    -90.40,      0.76,     -0.94,     -0.13,     -1.53,           1,           0,           7,           2,           0,          20,           0,           3,           0, 
      251, -20960.00,    -83.51,      0.77,     -0.72,     -0.12,     -1.53,           1,           0,           4,           2,           0,          23,           0,           3,           0, 
      640, -34530.00,    -53.95,      0.84,     -0.91,     -0.08,     -1.53,           1,           0,           6,           1,           0,          45,           0,           1,           0, 
