# TimeStamp   : 2020-03-02 19:30:56
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>3</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Start>0</Start>
#         <Stop>11</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
       25,  66930.00,   2677.20,      1.75,      2.24,      0.30,      0.00,           3,           0,           2,           1,           5,          42,          46,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           1,           6,          35,          13,           1,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           2,           6,          32,          24,           1,           3,           0, 
        6, -18340.00,  -3056.67,      0.64,     -0.36,     -0.24,      0.00,           3,           0,           4,           1,           1,           8,          25,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           2,           6,          27,          27,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           2,           6,          15,          27,           1,           3,           0, 
        7,  39950.00,   5707.14,     20.97,     19.97,      2.85,      0.00,           3,           0,           2,           1,          10,          44,          45,           3,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          33,          42,           1,           3,           0, 
       15,  18420.00,   1228.00,      1.29,      0.49,      0.13,      0.00,           3,           0,           2,           1,           4,           9,          11,           4,           4,           0, 
        6,  -5360.00,   -893.33,      0.69,     -0.31,     -0.21,      0.00,           3,           0,           5,           1,          10,          36,          14,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           2,           6,          35,           0,           2,           1,           0, 
        3,   8690.00,   2896.67,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           8,          35,          43,           4,           4,           0, 
       20,   2050.00,    102.50,      1.02,      0.03,      0.02,      0.00,           3,           0,           8,           1,           0,          15,          18,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          25,          43,           2,           2,           0, 
        3,  25600.00,   8533.33,      2.93,      1.93,      0.64,      0.00,           3,           0,           2,           1,           8,          44,          44,           4,           3,           0, 
       12, -21450.00,  -1787.50,      0.59,     -0.47,     -0.24,      0.00,           3,           0,           8,           1,          10,           8,          31,           5,           3,           0, 
       26, -20040.00,   -770.77,      0.81,     -0.41,     -0.13,      0.00,           3,           0,           7,           1,           4,          46,          23,           5,           3,           0, 
        4, -15810.00,  -3952.50,      0.48,     -0.52,     -0.39,      0.00,           3,           0,           4,           1,           5,          47,           8,           5,           5,           0, 
        6,  32750.00,   5458.33,     17.37,     16.37,      2.73,      0.00,           3,           0,           2,           1,          10,          44,          20,           3,           5,           0, 
       15, -13120.00,   -874.67,      0.74,     -0.31,     -0.14,      0.00,           3,           0,           8,           1,           4,          36,          31,           3,           3,           0, 
       12,  15660.00,   1305.00,      1.43,      0.77,      0.28,      0.00,           3,           0,           4,           1,          10,          25,          20,           5,           4,           0, 
       26,  51240.00,   1970.77,      1.64,      1.68,      0.30,      0.00,           3,           0,           8,           1,           7,          35,          19,           4,           3,           0, 
        4, -45620.00, -11405.00,      0.15,     -0.85,     -0.64,      0.00,           3,           0,           8,           1,           7,          50,          28,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          26,          24,           2,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           2,           6,          41,           4,           2,           3,           0, 
        5,  20660.00,   4132.00,      2.67,      2.52,      0.67,      0.00,           3,           0,           2,           1,           3,          41,          26,           4,           5,           0, 
        7,   9280.00,   1325.71,      1.33,      0.46,      0.14,      0.00,           3,           0,           3,           1,           3,           0,           3,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           1,           6,          33,          31,           2,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,           9,          15,           3,           4,           0, 
       16, 104200.00,   6512.50,     12.40,     24.58,      4.28,      0.00,           3,           0,           5,           1,           2,          17,          20,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           2,           6,          49,          29,           4,           1,           0, 
       17, 202980.00,  11940.00,      9.00,     14.42,      1.88,      0.00,           3,           0,           8,           1,           8,          44,          43,           2,           3,           0, 
        2,   1170.00,    585.00,      1.17,      0.17,      0.09,      0.00,           3,           0,           4,           1,           2,          23,          28,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           2,           6,          35,          27,           2,           3,           0, 
        3,   6370.00,   2123.33,      4.11,      3.11,      1.04,      0.00,           3,           0,           8,           1,           7,          43,          37,           1,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           2,           6,           9,          31,           2,           1,           0, 
       12, -21450.00,  -1787.50,      0.59,     -0.47,     -0.24,      0.00,           3,           0,           8,           1,          10,           8,          31,           5,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           2,           6,          41,          36,           4,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           2,           6,          31,           7,           1,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          27,          27,           5,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           6,          33,           1,           4,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,           4,          46,           1,           3,           0, 
       17, 126990.00,   7470.00,      3.40,      4.11,      1.13,      0.00,           3,           0,           8,           1,          10,          20,          44,           4,           1,           0, 
       14, -46750.00,  -3339.29,      0.46,     -0.78,     -0.31,      0.00,           3,           0,           8,           2,           7,           4,          18,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           2,           6,          46,          21,           4,           4,           0, 
        6, -54120.00,  -9020.00,      0.21,     -0.79,     -0.40,      0.00,           3,           0,           2,           1,          10,          29,          46,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          47,          35,           3,           3,           0, 
       25, -122260.00,  -4890.40,      0.37,     -0.77,     -0.40,      0.00,           3,           0,           8,           2,           0,           4,          18,           1,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           2,           6,          40,          21,           2,           4,           0, 
        5, -38590.00,  -7718.00,      0.27,     -0.73,     -0.58,      0.00,           3,           0,           4,           1,           2,          31,          16,           5,           5,           0, 
       11,  59210.00,   5382.73,      4.48,      3.48,      0.32,      0.00,           3,           0,           2,           1,           4,          46,          23,           5,           3,           0, 
       20,  43770.00,   2188.50,      2.27,      3.74,      0.45,      0.00,           3,           0,           7,           1,           7,          41,          43,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           6,          47,          18,           2,           1,           0, 
       23,  26350.00,   1145.65,      1.74,      1.17,      0.26,      0.00,           3,           0,           8,           1,          10,          41,          12,           2,           4,           0, 
        2,  -9670.00,  -4835.00,      0.00,     -1.00,     -1.00,      0.00,           3,           0,           1,           1,           2,           2,          39,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,          30,          23,           3,           4,           0, 
        2,   3590.00,   1795.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           8,           4,          18,           3,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          33,           1,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          47,          15,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           2,           6,          39,          31,           4,           4,           0, 
       20,  46040.00,   2302.00,      1.56,      0.81,      0.31,      0.00,           3,           0,           8,           1,           2,          22,          44,           4,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           1,           6,          47,          11,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           1,           6,          15,          43,           2,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           1,           6,          41,          15,           2,           1,           0, 
       24, 191790.00,   7991.25,      3.03,      6.03,      0.59,      0.00,           3,           0,           6,           1,           1,          44,          24,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          26,          45,           4,           4,           0, 
        2,   -270.00,   -135.00,      0.97,     -0.03,     -0.02,      0.00,           3,           0,           6,           1,           7,          39,          43,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,          41,          44,           2,           1,           0, 
       22, -81180.00,  -3690.00,      0.56,     -0.81,     -0.28,      0.00,           3,           0,           2,           1,          10,          15,          20,           4,           4,           0, 
       15,  18420.00,   1228.00,      1.29,      0.49,      0.13,      0.00,           3,           0,           2,           1,           4,           9,          11,           4,           4,           0, 
       14,  42660.00,   3047.14,      1.94,      1.34,      0.54,      0.00,           3,           0,           2,           1,          10,          25,          45,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          39,           8,           4,           3,           0, 
        3,  18480.00,   6160.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           8,           4,          18,           1,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           1,           6,          47,           8,           5,           5,           0, 
       13,  35460.00,   2727.69,      1.78,      1.11,      0.48,      0.00,           3,           0,           2,           1,          10,          25,          43,           4,           4,           0, 
       19,  39960.00,   2103.16,      2.59,      2.93,      0.59,      0.00,           3,           0,           8,           1,          10,          35,          34,           1,           5,           0, 
       17,   -680.00,    -40.00,      0.99,     -0.02,     -0.01,      0.00,           3,           0,           8,           1,          10,          43,          16,           2,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,          35,          30,           4,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          35,          27,           5,           4,           0, 
       14,  42660.00,   3047.14,      1.94,      1.34,      0.54,      0.00,           3,           0,           2,           1,          10,          25,          45,           4,           4,           0, 
        2,  -8060.00,  -4030.00,      0.00,     -1.00,     -1.00,      0.00,           3,           0,           3,           1,           3,          39,           3,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,          10,          44,          44,           4,           5,           0, 
        7,  30150.00,   4307.14,      3.09,      3.85,      1.49,      0.00,           3,           0,           2,           1,           5,          43,          16,           3,           5,           0, 
       28, -55340.00,  -1976.43,      0.63,     -0.54,     -0.16,      0.00,           3,           0,           8,           1,           3,          23,          13,           2,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          33,          31,           2,           1,           0, 
       11, -20590.00,  -1871.82,      0.50,     -0.54,     -0.27,      0.00,           3,           0,           7,           1,           3,          47,          18,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          47,          15,           3,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,           0,          31,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,          35,           0,           2,           1,           0, 
       14,  74620.00,   5330.00,      2.63,      4.48,      0.58,      0.00,           3,           0,           3,           1,          11,           7,          28,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          39,           8,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           2,           6,          47,          27,           3,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          25,          45,           4,           1,           0, 
       14,  42660.00,   3047.14,      1.94,      1.34,      0.54,      0.00,           3,           0,           2,           1,          10,          25,          45,           4,           4,           0, 
       28, 161690.00,   5774.64,      2.59,      2.27,      0.51,      0.00,           3,           0,           8,           1,           0,          42,          29,           2,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,          35,           0,           2,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          35,          27,           2,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           2,           6,          14,          20,           5,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          14,          22,           2,           1,           0, 
       10, -103160.00, -10316.00,      0.12,     -1.00,     -0.61,      0.00,           3,           0,           2,           1,           9,          27,          11,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          42,          13,           2,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           2,           6,          10,           8,           3,           2,           0, 
        2,   1170.00,    585.00,      1.17,      0.17,      0.09,      0.00,           3,           0,           8,           1,           7,           4,          28,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          44,          15,           2,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           2,           6,          33,           4,           1,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          35,          42,           2,           3,           0, 
        2,   1170.00,    585.00,      1.17,      0.17,      0.09,      0.00,           3,           0,           8,           1,           4,          35,          28,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          25,          45,           4,           2,           0, 
        2,  -1470.00,   -735.00,      0.85,     -0.15,     -0.08,      0.00,           3,           0,           8,           1,           0,          23,          14,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           2,           6,           5,          45,           5,           4,           0, 
       18,  47780.00,   2654.44,      3.59,      4.98,      0.72,      0.00,           3,           0,           8,           1,           2,          35,          43,           1,           4,           0, 
       15, 123500.00,   8233.33,      5.47,      7.60,      1.49,      0.00,           3,           0,           7,           1,          10,          29,          46,           4,           5,           0, 
       20,  87150.00,   4357.50,      1.69,      1.30,      0.35,      0.00,           3,           0,           2,           1,           1,          46,          43,           5,           1,           0, 
       22, 158620.00,   7210.00,      4.42,      7.21,      1.09,      0.00,           3,           0,           7,           1,           8,          47,          16,           3,           5,           0, 
        5,  33610.00,   6722.00,     15.74,     14.74,      2.95,      0.00,           3,           0,           2,           1,           3,          23,          46,           4,           5,           0, 
       13,  37420.00,   2878.46,      2.26,      1.84,      0.58,      0.00,           3,           0,           2,           1,           4,          33,          20,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           2,           6,          32,          48,           5,           2,           0, 
       19,  71540.00,   3765.26,      2.86,      6.43,      0.69,      0.00,           3,           0,           4,           1,           8,          39,          11,           1,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           2,           6,          23,           0,           2,           3,           0, 
       14, -15360.00,  -1097.14,      0.73,     -0.54,     -0.17,      0.00,           3,           0,           2,           1,           3,          47,          18,           4,           4,           0, 
       11,  66580.00,   6052.73,      3.14,      2.62,      0.97,      0.00,           3,           0,           8,           1,           0,          27,          31,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           6,          14,          31,           3,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           1,           7,          44,          43,           5,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           1,           6,          26,          34,           2,           1,           0, 
       19,  12350.00,    650.00,      1.19,      0.32,      0.12,      0.00,           3,           0,           2,           1,           5,          43,          16,           3,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          35,          20,           1,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,           9,          31,           2,           2,           0, 
       12,  29980.00,   2498.33,      1.70,      0.95,      0.35,      0.00,           3,           0,           6,           1,          10,          43,          20,           1,           5,           0, 
        8, -39830.00,  -4978.75,      0.46,     -0.96,     -0.27,      0.00,           3,           0,           8,           2,           8,           4,          18,           1,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           6,          33,          20,           2,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           2,           6,          35,          27,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           5,           1,           6,          42,          49,           3,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          35,          16,           2,           3,           0, 
        2,  31200.00,  15600.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           1,           0,          43,           5,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           2,           6,          17,          40,           1,           3,           0, 
       20, 170400.00,   8520.00,      5.86,     10.07,      1.70,      0.00,           3,           0,           2,           1,           8,          44,          50,           2,           5,           0, 
        2,   1170.00,    585.00,      1.17,      0.17,      0.09,      0.00,           3,           0,           8,           1,           7,          39,          28,           5,           5,           0, 
       26,   6930.00,    266.54,      1.07,      0.10,      0.03,      0.00,           3,           0,           8,           1,           4,          39,          31,           4,           2,           0, 
       26,  19950.00,    767.31,      1.32,      0.92,      0.16,      0.00,           3,           0,           8,           1,           4,          41,          24,           1,           4,           0, 
       24,   5890.00,    245.42,      1.10,      0.15,      0.06,      0.00,           3,           0,           1,           1,           3,          41,           6,           4,           5,           0, 
       14,  -7560.00,   -540.00,      0.81,     -0.30,     -0.09,      0.00,           3,           0,           8,           1,           5,          41,          45,           2,           4,           0, 
       18,  -7600.00,   -422.22,      0.88,     -0.17,     -0.05,      0.00,           3,           0,           3,           1,           0,          30,          38,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,          47,           8,           5,           4,           0, 
        5,  12050.00,   2410.00,      2.04,      1.83,      0.83,      0.00,           3,           0,           2,           1,          10,          43,          20,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           1,           1,           6,          26,          34,           1,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          33,          21,           1,           2,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,          26,          24,           2,           2,           0, 
        7,  15790.00,   2255.71,      1.73,      0.99,      0.31,      0.00,           3,           0,           3,           1,          10,           9,           3,           5,           4,           0, 
       23,  -1260.00,    -54.78,      0.99,     -0.02,     -0.01,      0.00,           3,           0,           1,           1,           5,           2,           0,           3,           5,           0, 
        9, 162580.00,  18064.44,    130.03,    129.03,     14.34,      0.00,           3,           0,           8,           1,           0,          44,          15,           3,           5,           0, 
        4, -45620.00, -11405.00,      0.15,     -0.85,     -0.64,      0.00,           3,           0,           8,           1,           7,          50,          28,           5,           5,           0, 
       14,   6250.00,    446.43,      1.21,      0.53,      0.11,      0.00,           3,           0,           2,           1,           8,          41,          45,           3,           4,           0, 
        6,  32750.00,   5458.33,     17.37,     16.37,      2.73,      0.00,           3,           0,           2,           1,          10,          44,          15,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           3,           1,           6,          33,          31,           1,           1,           0, 
        5, -10410.00,  -2082.00,      0.21,     -1.00,     -0.63,      0.00,           3,           0,           8,           1,           0,          43,          11,           1,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           6,          23,          28,           3,           5,           0, 
        3, -34540.00, -11513.33,      0.26,     -0.74,     -0.49,      0.00,           3,           0,           8,           1,           0,           7,          15,           5,           5,           0, 
       25, 141600.00,   5664.00,      4.13,      3.77,      0.88,      0.00,           3,           0,           8,           1,          10,          44,           4,           3,           4,           0, 
       19,  61160.00,   3218.95,      2.29,      2.08,      0.47,      0.00,           3,           0,           7,           1,          10,          26,          28,           4,           5,           0, 
        7, -43570.00,  -6224.29,      0.11,     -0.98,     -0.51,      0.00,           3,           0,           8,           1,           7,           4,           4,           3,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,          10,          43,           2,           5,           0, 
       16,  20780.00,   1298.75,      1.35,      0.67,      0.18,      0.00,           3,           0,           5,           1,           8,          29,          42,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          39,          11,           5,           1,           0, 
       20,  60030.00,   3001.50,      2.13,      3.35,      0.34,      0.00,           3,           0,           1,           1,           8,          22,          23,           5,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           2,           6,          33,          21,           3,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          39,           8,           2,           4,           0, 
        1,  -6240.00,  -6240.00,      0.00,     -1.00,     -1.00,      0.00,           3,           0,           2,           1,           5,          41,          43,           5,           4,           0, 
       26,  27340.00,   1051.54,      1.25,      0.63,      0.13,      0.00,           3,           0,           4,           1,           9,          35,          14,           4,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          47,          15,           3,           3,           0, 
       16, -34020.00,  -2126.25,      0.52,     -0.74,     -0.33,      0.00,           3,           0,           4,           1,           2,          43,          24,           4,           4,           0, 
        6,   2370.00,    395.00,      1.06,      0.10,      0.03,      0.00,           3,           0,           8,           1,           8,          41,          45,           4,           1,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           2,           2,           6,          43,          22,           2,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           1,           6,          17,           3,           1,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          25,          43,           3,           3,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           7,           1,           6,          20,          44,           3,           1,           0, 
       28, 155430.00,   5551.07,      3.50,      8.16,      0.80,      0.00,           3,           0,           8,           1,          10,          41,          43,           5,           2,           0, 
       22, 165550.00,   7525.00,      4.47,      9.78,      1.26,      0.00,           3,           0,           2,           1,           8,          44,          20,           2,           4,           0, 
        1,  -5590.00,  -5590.00,      0.00,     -1.00,     -1.00,      0.00,           3,           0,           1,           1,           1,          43,          33,           4,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           6,           1,           6,          27,          34,           1,           5,           0, 
       18,  46980.00,   2610.00,      1.78,      1.48,      0.43,      0.00,           3,           0,           2,           1,          10,          25,          18,           4,           4,           0, 
       29, 173550.00,   5984.48,      3.62,      5.68,      0.90,      0.00,           3,           0,           2,           1,           5,          44,          43,           2,           4,           0, 
       24,  34760.00,   1448.33,      1.43,      0.90,      0.25,      0.00,           3,           0,           2,           1,          10,          25,          50,           4,           4,           0, 
       22,  96460.00,   4384.55,      3.87,     12.76,      1.44,      0.00,           3,           0,           5,           1,           5,          17,           4,           4,           5,           0, 
       14,  42660.00,   3047.14,      1.94,      1.34,      0.54,      0.00,           3,           0,           2,           1,          10,          25,          45,           4,           4,           0, 
       29,  42810.00,   1476.21,      1.54,      1.34,      0.33,      0.00,           3,           0,           4,           1,           0,          25,          20,           4,           4,           0, 
        2,  -2280.00,  -1140.00,      0.44,     -0.56,     -0.28,      0.00,           3,           0,           1,           1,           9,          41,          43,           5,           5,           0, 
        8,   1030.00,    128.75,      1.06,      0.10,      0.02,      0.00,           3,           0,           2,           1,           8,          38,          15,           3,           4,           0, 
       13,  38410.00,   2954.62,      2.00,      1.67,      0.38,      0.00,           3,           0,           3,           1,           5,          37,          43,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           4,           2,           6,          45,          14,           2,           5,           0, 
       14,  26420.00,   1887.14,      1.85,      1.71,      0.42,      0.00,           3,           0,           8,           1,           7,          23,          11,           5,           4,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           3,           0,           8,           1,           6,          47,          15,           1,           2,           0, 
       28, 279930.00,   9997.50,      6.79,     14.63,      1.66,      0.00,           3,           0,           6,           1,           8,          44,          31,           3,           5,           0, 
        3,  36860.00,  12286.67,     14.16,     13.16,      4.39,      0.00,           3,           0,           4,           1,           5,          25,           8,           5,           5,           0, 
