# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
      322, -13450.00,    -41.77,      0.85,     -0.60,     -0.07,     -1.01,           2,           0,           8,           2,           0,           0,          49,           2,           0,
      145,  -9080.00,    -62.62,      0.80,     -0.56,     -0.11,     -1.01,           2,           0,           2,           2,           0,           0,          19,           3,           0,
      657, -18540.00,    -28.22,      0.89,     -0.91,     -0.05,     -1.01,           2,           0,           1,           1,           0,           0,           7,           2,           0,
      212, -11450.00,    -54.01,      0.82,     -0.64,     -0.09,     -1.01,           2,           0,           4,           2,           0,           0,          12,           1,           0,
      499, -16340.00,    -32.75,      0.88,     -0.53,     -0.06,     -1.01,           2,           0,           7,           1,           0,           0,           0,           1,           0,
       57,  -6880.00,   -120.70,      0.68,     -0.49,     -0.15,     -1.01,           2,           0,           8,           2,           0,           0,           1,           2,           0,
      350, -12570.00,    -35.91,      0.86,     -0.83,     -0.07,     -1.01,           2,           0,           3,           1,           0,           0,          25,           2,           0,
      336, -13390.00,    -39.85,      0.85,     -0.61,     -0.07,     -1.01,           2,           0,           8,           2,           0,           0,           7,           2,           0,
      249, -10850.00,    -43.57,      0.84,     -0.64,     -0.08,     -1.01,           2,           0,           6,           2,           0,           0,          30,           2,           0,
      348, -14290.00,    -41.06,      0.86,     -0.55,     -0.07,     -1.01,           2,           0,           7,           2,           0,           0,          36,           4,           0,
      509, -17320.00,    -34.03,      0.88,     -0.67,     -0.06,     -1.01,           2,           0,           2,           1,           0,           0,          26,           1,           0,
       66,  -5920.00,    -89.70,      0.71,     -0.79,     -0.16,     -1.01,           2,           0,           7,           2,           0,           0,          37,           3,           0,
       39,  -5120.00,   -131.28,      0.54,     -0.61,     -0.27,     -1.02,           2,           0,           8,           2,           0,           0,          24,           5,           0,
      411, -15390.00,    -37.45,      0.87,     -0.58,     -0.07,     -1.02,           2,           0,           2,           1,           0,           0,          21,           1,           0,
      409, -16060.00,    -39.27,      0.87,     -0.60,     -0.07,     -1.02,           2,           0,           6,           2,           0,           0,          36,           3,           0,
      349, -13640.00,    -39.08,      0.85,     -0.53,     -0.07,     -1.02,           2,           0,           8,           2,           0,           0,          32,           2,           0,
      492, -16450.00,    -33.43,      0.88,     -0.53,     -0.06,     -1.02,           2,           0,           7,           1,           0,           0,           4,           1,           0,
      211, -11460.00,    -54.31,      0.81,     -0.66,     -0.09,     -1.02,           2,           0,           4,           2,           0,           0,          12,           2,           0,
       83,  -6480.00,    -78.07,      0.72,     -0.76,     -0.15,     -1.02,           2,           0,           4,           1,           0,           0,          48,           1,           0,
       73,  -6540.00,    -89.59,      0.66,     -0.66,     -0.18,     -1.02,           2,           0,           8,           2,           0,           0,          27,           2,           0,
      187,  -9590.00,    -51.28,      0.82,     -0.81,     -0.10,     -1.03,           2,           0,           5,           2,           0,           0,          30,           3,           0,
      336, -12890.00,    -38.36,      0.85,     -0.92,     -0.08,     -1.03,           2,           0,           1,           1,           0,           0,          26,           2,           0,
      466, -17460.00,    -37.47,      0.88,     -0.54,     -0.06,     -1.03,           2,           0,           1,           2,           0,           0,          21,           4,           0,
      245, -11650.00,    -47.55,      0.83,     -0.65,     -0.08,     -1.03,           2,           0,           4,           2,           0,           0,          36,           2,           0,
       82,  -7490.00,    -91.34,      0.73,     -0.65,     -0.15,     -1.04,           2,           0,           8,           2,           0,           0,          23,           5,           0,
       71,  -4970.00,    -70.00,      0.72,     -0.79,     -0.16,     -1.04,           2,           0,           8,           1,           0,           0,          19,           1,           0,
      253, -12190.00,    -48.18,      0.83,     -0.59,     -0.09,     -1.04,           2,           0,           8,           2,           0,           0,          21,           1,           0,
      659, -20800.00,    -31.56,      0.89,     -0.53,     -0.05,     -1.04,           2,           0,           7,           2,           0,           0,           0,           1,           0,
      146,  -8850.00,    -60.62,      0.77,     -0.70,     -0.11,     -1.04,           2,           0,           8,           2,           0,           0,          12,           4,           0,
      399, -16550.00,    -41.48,      0.87,     -0.66,     -0.07,     -1.04,           2,           0,           7,           2,           0,           0,          35,           1,           0,
       69,  -6130.00,    -88.84,      0.65,     -0.70,     -0.21,     -1.04,           2,           0,           8,           2,           0,           0,          27,           3,           0,
      494, -16780.00,    -33.97,      0.87,     -0.53,     -0.06,     -1.04,           2,           0,           7,           1,           0,           0,           2,           1,           0,
      304, -12760.00,    -41.97,      0.85,     -0.65,     -0.08,     -1.04,           2,           0,           8,           2,           0,           0,          50,           3,           0,
      781, -21520.00,    -27.55,      0.90,     -0.61,     -0.05,     -1.04,           2,           0,           2,           1,           0,           0,           4,           1,           0,
      112,  -8430.00,    -75.27,      0.77,     -0.62,     -0.12,     -1.05,           2,           0,           1,           1,           0,           0,          48,           2,           0,
      428, -16900.00,    -39.49,      0.87,     -0.55,     -0.07,     -1.05,           2,           0,           2,           2,           0,           0,          36,           4,           0,
       78,  -7920.00,   -101.54,      0.70,     -0.59,     -0.17,     -1.05,           2,           0,           8,           2,           0,           0,          46,           1,           0,
      241, -11610.00,    -48.17,      0.83,     -0.67,     -0.09,     -1.06,           2,           0,           8,           2,           0,           0,          36,           2,           0,
      482, -17480.00,    -36.27,      0.88,     -0.62,     -0.06,     -1.06,           2,           0,           1,           1,           0,           0,          26,           1,           0,
      166, -10940.00,    -65.90,      0.80,     -0.51,     -0.11,     -1.06,           2,           0,           5,           1,           0,           0,          46,           2,           0,
      205, -10530.00,    -51.37,      0.81,     -0.51,     -0.10,     -1.06,           2,           0,           3,           1,           0,           0,          15,           1,           0,
      136,  -9020.00,    -66.32,      0.78,     -0.58,     -0.11,     -1.06,           2,           0,           3,           2,           0,           0,          19,           3,           0,
       53,  -5780.00,   -109.06,      0.58,     -0.61,     -0.22,     -1.06,           2,           0,           8,           2,           0,           0,          24,           4,           0,
      212, -10240.00,    -48.30,      0.81,     -0.75,     -0.10,     -1.06,           2,           0,           2,           1,           0,           0,          28,           2,           0,
      512, -18630.00,    -36.39,      0.88,     -0.67,     -0.06,     -1.06,           2,           0,           1,           2,           0,           0,          25,           5,           0,
      183,  -9290.00,    -50.77,      0.81,     -0.62,     -0.10,     -1.06,           2,           0,           3,           1,           0,           0,          30,           2,           0,
      336, -13880.00,    -41.31,      0.85,     -0.65,     -0.08,     -1.07,           2,           0,           8,           2,           0,           0,           2,           3,           0,
      622, -22330.00,    -35.90,      0.89,     -0.61,     -0.06,     -1.07,           2,           0,           2,           2,           0,           0,          25,           4,           0,
      110,  -9630.00,    -87.55,      0.73,     -0.80,     -0.14,     -1.07,           2,           0,           7,           2,           0,           0,          20,           1,           0,
      370, -15440.00,    -41.73,      0.86,     -0.71,     -0.07,     -1.07,           2,           0,           6,           1,           0,           0,          28,           2,           0,
      265, -11890.00,    -44.87,      0.83,     -0.51,     -0.09,     -1.07,           2,           0,           4,           1,           0,           0,          33,           1,           0,
      127,  -7870.00,    -61.97,      0.77,     -0.70,     -0.11,     -1.07,           2,           0,           5,           1,           0,           0,          37,           3,           0,
      333, -13890.00,    -41.71,      0.84,     -0.67,     -0.08,     -1.07,           2,           0,           8,           2,           0,           0,           6,           3,           0,
      626, -21290.00,    -34.01,      0.89,     -0.56,     -0.06,     -1.07,           2,           0,           6,           2,           0,           0,          33,           1,           0,
      332, -14570.00,    -43.89,      0.84,     -0.61,     -0.08,     -1.07,           2,           0,           8,           2,           0,           0,          49,           1,           0,
      268, -12480.00,    -46.57,      0.84,     -0.69,     -0.09,     -1.08,           2,           0,           3,           1,           0,           0,          30,           1,           0,
      118,  -9130.00,    -77.37,      0.73,     -0.84,     -0.14,     -1.08,           2,           0,           4,           2,           0,           0,          37,           5,           0,
      201, -11950.00,    -59.45,      0.80,     -0.71,     -0.10,     -1.08,           2,           0,           4,           2,           0,           0,          12,           3,           0,
      272, -13860.00,    -50.96,      0.83,     -0.64,     -0.09,     -1.08,           2,           0,           4,           2,           0,           0,          35,           2,           0,
      429, -17870.00,    -41.66,      0.87,     -0.73,     -0.07,     -1.09,           2,           0,           5,           1,           0,           0,          28,           2,           0,
      255, -13620.00,    -53.41,      0.83,     -0.63,     -0.09,     -1.09,           2,           0,           7,           2,           0,           0,          12,           3,           0,
      298, -13160.00,    -44.16,      0.84,     -0.70,     -0.08,     -1.09,           2,           0,           2,           1,           0,           0,          25,           2,           0,
      476, -17130.00,    -35.99,      0.87,     -0.53,     -0.07,     -1.09,           2,           0,           7,           1,           0,           0,           7,           1,           0,
      427, -18420.00,    -43.14,      0.87,     -0.70,     -0.07,     -1.09,           2,           0,           6,           2,           0,           0,          35,           3,           0,
      208, -11750.00,    -56.49,      0.80,     -0.64,     -0.11,     -1.09,           2,           0,           7,           1,           0,           0,          11,           2,           0,
      197, -11690.00,    -59.34,      0.80,     -0.68,     -0.10,     -1.09,           2,           0,           7,           2,           0,           0,          27,           1,           0,
       93,  -9100.00,    -97.85,      0.69,     -0.77,     -0.15,     -1.09,           2,           0,           4,           2,           0,           0,          34,           5,           0,
      372, -15140.00,    -40.70,      0.85,     -0.61,     -0.08,     -1.09,           2,           0,           7,           1,           0,           0,          25,           1,           0,
      105,  -9620.00,    -91.62,      0.72,     -0.72,     -0.15,     -1.10,           2,           0,           7,           2,           0,           0,          20,           2,           0,
      138,  -9200.00,    -66.67,      0.78,     -0.63,     -0.11,     -1.10,           2,           0,           7,           2,           0,           0,          19,           2,           0,
      361, -15490.00,    -42.91,      0.85,     -0.49,     -0.08,     -1.10,           2,           0,           4,           2,           0,           0,          33,           1,           0,
      116,  -8230.00,    -70.95,      0.76,     -0.76,     -0.12,     -1.10,           2,           0,           1,           2,           0,           0,          19,           5,           0,
      308, -14000.00,    -45.45,      0.84,     -0.68,     -0.08,     -1.10,           2,           0,           8,           2,           0,           0,          49,           3,           0,
      207, -11820.00,    -57.10,      0.80,     -0.71,     -0.10,     -1.10,           2,           0,           4,           1,           0,           0,          35,           1,           0,
      606, -20750.00,    -34.24,      0.88,     -0.55,     -0.06,     -1.10,           2,           0,           7,           2,           0,           0,           9,           2,           0,
      446, -19020.00,    -42.65,      0.87,     -0.67,     -0.07,     -1.10,           2,           0,           2,           2,           0,           0,          35,           4,           0,
      315, -15290.00,    -48.54,      0.84,     -0.65,     -0.08,     -1.10,           2,           0,           7,           2,           0,           0,          35,           5,           0,
      446, -18970.00,    -42.53,      0.87,     -0.74,     -0.07,     -1.10,           2,           0,           1,           2,           0,           0,          35,           2,           0,
      621, -21840.00,    -35.17,      0.88,     -0.58,     -0.06,     -1.10,           2,           0,           6,           2,           0,           0,          33,           2,           0,
      122,  -9140.00,    -74.92,      0.76,     -0.73,     -0.13,     -1.10,           2,           0,           2,           1,           0,           0,          48,           2,           0,
      648, -22060.00,    -34.04,      0.88,     -0.54,     -0.06,     -1.11,           2,           0,           7,           2,           0,           0,           0,           2,           0,
      277, -14420.00,    -52.06,      0.83,     -0.63,     -0.09,     -1.11,           2,           0,           4,           2,           0,           0,          35,           1,           0,
      920, -27700.00,    -30.11,      0.90,     -0.56,     -0.05,     -1.11,           2,           0,           2,           2,           0,           0,           4,           3,           0,
      436, -19040.00,    -43.67,      0.87,     -0.71,     -0.07,     -1.11,           2,           0,           6,           2,           0,           0,          35,           1,           0,
      339, -15190.00,    -44.81,      0.84,     -0.52,     -0.08,     -1.11,           2,           0,           4,           2,           0,           0,          33,           3,           0,
      642, -22180.00,    -34.55,      0.88,     -0.58,     -0.06,     -1.12,           2,           0,           7,           2,           0,           0,           4,           1,           0,
      597, -21620.00,    -36.21,      0.88,     -0.58,     -0.06,     -1.12,           2,           0,           7,           2,           0,           0,          49,           1,           0,
      321, -14510.00,    -45.20,      0.84,     -0.61,     -0.08,     -1.12,           2,           0,           8,           2,           0,           0,          50,           2,           0,
      698, -21390.00,    -30.64,      0.89,     -0.85,     -0.06,     -1.12,           2,           0,           1,           1,           0,           0,           0,           2,           0,
      329, -14730.00,    -44.77,      0.84,     -0.62,     -0.08,     -1.12,           2,           0,           8,           2,           0,           0,          50,           1,           0,
      434, -19170.00,    -44.17,      0.86,     -0.72,     -0.07,     -1.12,           2,           0,           6,           2,           0,           0,          35,           2,           0,
      250, -12890.00,    -51.56,      0.82,     -0.69,     -0.09,     -1.12,           2,           0,           4,           2,           0,           0,          36,           1,           0,
      140,  -9570.00,    -68.36,      0.78,     -0.66,     -0.12,     -1.13,           2,           0,           7,           2,           0,           0,          19,           1,           0,
      141,  -9300.00,    -65.96,      0.77,     -0.78,     -0.12,     -1.13,           2,           0,           2,           1,           0,           0,          40,           2,           0,
      631, -22320.00,    -35.37,      0.88,     -0.55,     -0.06,     -1.13,           2,           0,           7,           2,           0,           0,           4,           2,           0,
      133,  -9670.00,    -72.71,      0.77,     -0.67,     -0.13,     -1.14,           2,           0,           6,           1,           0,           0,          19,           1,           0,
      281, -14540.00,    -51.74,      0.82,     -0.61,     -0.09,     -1.14,           2,           0,           7,           1,           0,           0,          11,           1,           0,
      233, -11820.00,    -50.73,      0.82,     -0.75,     -0.09,     -1.14,           2,           0,           8,           2,           0,           0,          28,           3,           0,
      776, -24200.00,    -31.19,      0.89,     -0.69,     -0.05,     -1.14,           2,           0,           3,           1,           0,           0,           4,           1,           0,
      243, -12390.00,    -50.99,      0.82,     -0.69,     -0.09,     -1.14,           2,           0,           8,           2,           0,           0,          28,           2,           0,
      157, -10850.00,    -69.11,      0.76,     -0.63,     -0.12,     -1.14,           2,           0,           7,           2,           0,           0,          27,           4,           0,
      359, -15690.00,    -43.70,      0.84,     -0.59,     -0.08,     -1.14,           2,           0,           8,           2,           0,           0,          32,           1,           0,
      245, -12840.00,    -52.41,      0.81,     -0.72,     -0.09,     -1.15,           2,           0,           8,           2,           0,           0,          36,           1,           0,
      143, -10230.00,    -71.54,      0.77,     -0.63,     -0.12,     -1.15,           2,           0,           1,           2,           0,           0,          19,           1,           0,
      620, -22430.00,    -36.18,      0.88,     -0.58,     -0.06,     -1.15,           2,           0,           7,           2,           0,           0,           9,           1,           0,
      458, -18170.00,    -39.67,      0.86,     -0.58,     -0.07,     -1.15,           2,           0,           7,           1,           0,           0,          49,           1,           0,
      108, -10210.00,    -94.54,      0.68,     -0.65,     -0.18,     -1.16,           2,           0,           4,           2,           0,           0,          27,           5,           0,
       96,  -9160.00,    -95.42,      0.71,     -0.57,     -0.17,     -1.16,           2,           0,           7,           1,           0,           0,          46,           2,           0,
      273, -12730.00,    -46.63,      0.82,     -0.63,     -0.09,     -1.16,           2,           0,           1,           1,           0,           0,          14,           1,           0,
      261, -11670.00,    -44.71,      0.82,     -0.85,     -0.10,     -1.16,           2,           0,           3,           1,           0,           0,          28,           2,           0,
      492, -18850.00,    -38.31,      0.86,     -0.57,     -0.07,     -1.17,           2,           0,           7,           1,           0,           0,           6,           1,           0,
      246, -12990.00,    -52.80,      0.82,     -0.66,     -0.09,     -1.18,           2,           0,           8,           2,           0,           0,          28,           1,           0,
       33,  -3360.00,   -101.82,      0.53,     -0.82,     -0.25,     -1.18,           2,           0,           4,           1,           0,           0,          40,           1,           0,
       32,  -3100.00,    -96.87,      0.53,     -0.75,     -0.29,     -1.18,           2,           0,           6,           1,           0,           0,          37,           4,           0,
      448, -19260.00,    -42.99,      0.86,     -0.50,     -0.07,     -1.18,           2,           0,           7,           2,           0,           0,          33,           4,           0,
      422, -18690.00,    -44.29,      0.86,     -0.64,     -0.07,     -1.18,           2,           0,           1,           2,           0,           0,          36,           3,           0,
      401, -18050.00,    -45.01,      0.85,     -0.64,     -0.08,     -1.18,           2,           0,           3,           1,           0,           0,          21,           1,           0,
       73,  -8730.00,   -119.59,      0.65,     -0.67,     -0.20,     -1.18,           2,           0,           8,           2,           0,           0,          46,           3,           0,
      264, -15980.00,    -60.53,      0.81,     -0.64,     -0.10,     -1.18,           2,           0,           7,           2,           0,           0,          12,           1,           0,
       69,  -7220.00,   -104.64,      0.66,     -0.85,     -0.18,     -1.19,           2,           0,           4,           2,           0,           0,          19,           5,           0,
      478, -20170.00,    -42.20,      0.86,     -0.55,     -0.07,     -1.19,           2,           0,           7,           2,           0,           0,          33,           3,           0,
      397, -18870.00,    -47.53,      0.85,     -0.71,     -0.08,     -1.19,           2,           0,           7,           2,           0,           0,          35,           2,           0,
      647, -22930.00,    -35.44,      0.88,     -0.54,     -0.06,     -1.19,           2,           0,           7,           2,           0,           0,           6,           1,           0,
      364, -18590.00,    -51.07,      0.83,     -0.70,     -0.09,     -1.19,           2,           0,           7,           2,           0,           0,          11,           1,           0,
      588, -22890.00,    -38.93,      0.87,     -0.58,     -0.07,     -1.19,           2,           0,           7,           2,           0,           0,          49,           2,           0,
      221, -12630.00,    -57.15,      0.80,     -0.92,     -0.11,     -1.20,           2,           0,           2,           1,           0,           0,          30,           2,           0,
      244, -14630.00,    -59.96,      0.80,     -0.70,     -0.10,     -1.20,           2,           0,           3,           1,           0,           0,          12,           1,           0,
      309, -15390.00,    -49.81,      0.83,     -0.62,     -0.09,     -1.20,           2,           0,           5,           1,           0,           0,          36,           2,           0,
      185, -12790.00,    -69.14,      0.76,     -0.70,     -0.12,     -1.20,           2,           0,           4,           2,           0,           0,          12,           4,           0,
      207, -13390.00,    -64.69,      0.78,     -0.71,     -0.12,     -1.21,           2,           0,           7,           2,           0,           0,          12,           5,           0,
      384, -18050.00,    -47.01,      0.84,     -0.92,     -0.08,     -1.22,           2,           0,           1,           1,           0,           0,          11,           2,           0,
      137,  -9450.00,    -68.98,      0.75,     -0.90,     -0.13,     -1.22,           2,           0,           6,           1,           0,           0,          40,           1,           0,
      868, -28180.00,    -32.47,      0.89,     -0.62,     -0.06,     -1.22,           2,           0,           1,           2,           0,           0,           4,           4,           0,
      240, -14060.00,    -58.58,      0.80,     -0.85,     -0.11,     -1.22,           2,           0,           2,           1,           0,           0,          35,           2,           0,
      917, -30000.00,    -32.72,      0.89,     -0.62,     -0.05,     -1.22,           2,           0,           1,           2,           0,           0,           4,           1,           0,
      614, -24000.00,    -39.09,      0.87,     -0.62,     -0.06,     -1.22,           2,           0,           6,           2,           0,           0,          33,           3,           0,
      412, -19200.00,    -46.60,      0.85,     -0.57,     -0.08,     -1.23,           2,           0,           1,           2,           0,           0,          21,           5,           0,
      637, -23500.00,    -36.89,      0.87,     -0.54,     -0.06,     -1.23,           2,           0,           7,           2,           0,           0,           6,           2,           0,
      136, -10320.00,    -75.88,      0.75,     -0.65,     -0.13,     -1.23,           2,           0,           7,           2,           0,           0,          19,           3,           0,
      171, -11990.00,    -70.12,      0.78,     -0.79,     -0.13,     -1.24,           2,           0,           2,           1,           0,           0,          46,           2,           0,
      142, -11040.00,    -77.75,      0.76,     -0.65,     -0.13,     -1.24,           2,           0,           1,           2,           0,           0,          19,           2,           0,
      393, -18210.00,    -46.34,      0.83,     -0.76,     -0.09,     -1.24,           2,           0,           2,           1,           0,           0,          28,           1,           0,
       80,  -8590.00,   -107.38,      0.67,     -0.77,     -0.20,     -1.25,           2,           0,           7,           1,           0,           0,          45,           2,           0,
      144, -11060.00,    -76.81,      0.75,     -0.63,     -0.14,     -1.25,           2,           0,           2,           2,           0,           0,          19,           4,           0,
      282, -16830.00,    -59.68,      0.81,     -0.61,     -0.10,     -1.25,           2,           0,           2,           2,           0,           0,          12,           5,           0,
      498, -22310.00,    -44.80,      0.85,     -0.57,     -0.07,     -1.25,           2,           0,           7,           2,           0,           0,          33,           1,           0,
       99,  -8570.00,    -86.57,      0.66,     -0.54,     -0.19,     -1.25,           2,           0,           4,           2,           0,           0,          29,           3,           0,
      306, -17210.00,    -56.24,      0.82,     -0.66,     -0.10,     -1.26,           2,           0,           6,           1,           0,           0,          35,           2,           0,
      107,  -8790.00,    -82.15,      0.68,     -0.60,     -0.16,     -1.26,           2,           0,           3,           1,           0,           0,          29,           3,           0,
      438, -19230.00,    -43.90,      0.84,     -0.57,     -0.08,     -1.26,           2,           0,           7,           1,           0,           0,          50,           1,           0,
       67,  -8350.00,   -124.63,      0.64,     -0.66,     -0.21,     -1.27,           2,           0,           2,           1,           0,           0,          19,           2,           0,
       93,  -8410.00,    -90.43,      0.69,     -0.79,     -0.17,     -1.27,           2,           0,           7,           2,           0,           0,          30,           1,           0,
      241, -15250.00,    -63.28,      0.79,     -0.73,     -0.11,     -1.27,           2,           0,           8,           2,           0,           0,          35,           2,           0,
      388, -20110.00,    -51.83,      0.83,     -0.70,     -0.09,     -1.28,           2,           0,           7,           2,           0,           0,          35,           3,           0,
       61,  -7500.00,   -122.95,      0.62,     -0.77,     -0.22,     -1.28,           2,           0,           7,           2,           0,           0,          34,           3,           0,
      103,  -9440.00,    -91.65,      0.67,     -0.63,     -0.18,     -1.29,           2,           0,           7,           1,           0,           0,          27,           2,           0,
       78,  -5850.00,    -75.00,      0.66,     -0.85,     -0.19,     -1.29,           2,           0,           5,           2,           0,           0,          40,           5,           0,
      139, -11280.00,    -81.15,      0.74,     -0.70,     -0.14,     -1.29,           2,           0,           1,           2,           0,           0,          19,           3,           0,
      566, -24880.00,    -43.96,      0.86,     -0.66,     -0.07,     -1.29,           2,           0,           2,           2,           0,           0,          25,           5,           0,
      200, -14370.00,    -71.85,      0.76,     -0.75,     -0.12,     -1.29,           2,           0,           7,           1,           0,           0,          12,           1,           0,
      816, -29080.00,    -35.64,      0.88,     -0.56,     -0.06,     -1.29,           2,           0,           2,           2,           0,           0,           4,           5,           0,
      262, -17440.00,    -66.56,      0.80,     -0.67,     -0.11,     -1.30,           2,           0,           7,           2,           0,           0,          12,           2,           0,
      418, -21590.00,    -51.65,      0.84,     -0.74,     -0.08,     -1.30,           2,           0,           1,           2,           0,           0,          35,           4,           0,
       58,  -8640.00,   -148.97,      0.56,     -0.73,     -0.26,     -1.30,           2,           0,           7,           2,           0,           0,          29,           4,           0,
      911, -31900.00,    -35.02,      0.89,     -0.64,     -0.06,     -1.30,           2,           0,           1,           2,           0,           0,           4,           2,           0,
      195, -12510.00,    -64.15,      0.76,     -0.71,     -0.14,     -1.30,           2,           0,           7,           1,           0,           0,          36,           2,           0,
      493, -23240.00,    -47.14,      0.85,     -0.58,     -0.08,     -1.31,           2,           0,           7,           2,           0,           0,          33,           2,           0,
       30,  -6760.00,   -225.33,      0.41,     -0.77,     -0.37,     -1.31,           2,           0,           8,           2,           0,           0,          29,           3,           0,
      357, -20340.00,    -56.97,      0.82,     -0.68,     -0.10,     -1.31,           2,           0,           7,           2,           0,           0,          11,           2,           0,
      302, -15930.00,    -52.75,      0.81,     -0.76,     -0.10,     -1.31,           2,           0,           7,           1,           0,           0,          28,           1,           0,
      440, -22560.00,    -51.27,      0.84,     -0.78,     -0.08,     -1.32,           2,           0,           1,           2,           0,           0,          35,           3,           0,
      105,  -7780.00,    -74.10,      0.71,     -0.88,     -0.15,     -1.32,           2,           0,           5,           1,           0,           0,          40,           1,           0,
      177, -11840.00,    -66.89,      0.75,     -0.78,     -0.13,     -1.32,           2,           0,           4,           1,           0,           0,          36,           1,           0,
      222, -16110.00,    -72.57,      0.77,     -0.71,     -0.11,     -1.33,           2,           0,           6,           1,           0,           0,          12,           2,           0,
      694, -25060.00,    -36.11,      0.87,     -0.95,     -0.07,     -1.33,           2,           0,           1,           1,           0,           0,           2,           2,           0,
      769, -27470.00,    -35.72,      0.87,     -0.71,     -0.06,     -1.33,           2,           0,           1,           1,           0,           0,           4,           1,           0,
      436, -21050.00,    -48.28,      0.84,     -0.57,     -0.08,     -1.33,           2,           0,           5,           1,           0,           0,          33,           2,           0,
      696, -25390.00,    -36.48,      0.87,     -0.95,     -0.07,     -1.34,           2,           0,           1,           1,           0,           0,           6,           2,           0,
      517, -23140.00,    -44.76,      0.85,     -0.80,     -0.08,     -1.34,           2,           0,           2,           1,           0,           0,          25,           1,           0,
      109, -10890.00,    -99.91,      0.69,     -0.65,     -0.17,     -1.34,           2,           0,           7,           2,           0,           0,          46,           5,           0,
      194, -15010.00,    -77.37,      0.77,     -0.67,     -0.13,     -1.34,           2,           0,           1,           2,           0,           0,          46,           5,           0,
      214, -15480.00,    -72.34,      0.78,     -0.64,     -0.12,     -1.35,           2,           0,           2,           2,           0,           0,          46,           5,           0,
      174, -11610.00,    -66.72,      0.75,     -0.81,     -0.13,     -1.35,           2,           0,           8,           1,           0,           0,          36,           1,           0,
       71,  -7060.00,    -99.44,      0.66,     -0.86,     -0.18,     -1.35,           2,           0,           7,           2,           0,           0,           3,           4,           0,
       44,  -4080.00,    -92.73,      0.55,     -0.84,     -0.28,     -1.35,           2,           0,           4,           2,           0,           0,          40,           3,           0,
       64,  -7740.00,   -120.94,      0.58,     -0.72,     -0.23,     -1.35,           2,           0,           7,           1,           0,           0,           1,           1,           0,
      120,  -8960.00,    -74.67,      0.70,     -0.85,     -0.17,     -1.35,           2,           0,           6,           2,           0,           0,          40,           5,           0,
      115, -12240.00,   -106.43,      0.65,     -0.66,     -0.20,     -1.35,           2,           0,           4,           2,           0,           0,          24,           5,           0,
      905, -33340.00,    -36.84,      0.88,     -0.63,     -0.06,     -1.35,           2,           0,           2,           2,           0,           0,           4,           4,           0,
      412, -21320.00,    -51.75,      0.83,     -0.72,     -0.09,     -1.35,           2,           0,           3,           2,           0,           0,          36,           4,           0,
       77,  -7410.00,    -96.23,      0.67,     -0.84,     -0.19,     -1.36,           2,           0,           4,           1,           0,           0,          19,           1,           0,
      266, -17560.00,    -66.02,      0.79,     -0.87,     -0.11,     -1.36,           2,           0,           3,           1,           0,           0,          35,           2,           0,
       57,  -7150.00,   -125.44,      0.52,     -0.77,     -0.25,     -1.36,           2,           0,           8,           1,           0,           0,          24,           1,           0,
       81,  -8630.00,   -106.54,      0.65,     -0.86,     -0.18,     -1.36,           2,           0,           8,           2,           0,           0,          19,           4,           0,
      292, -17150.00,    -58.73,      0.79,     -0.64,     -0.11,     -1.36,           2,           0,           8,           2,           0,           0,          33,           3,           0,
      642, -26770.00,    -41.70,      0.86,     -0.62,     -0.07,     -1.36,           2,           0,           7,           2,           0,           0,           7,           1,           0,
       59,  -5660.00,    -95.93,      0.60,     -0.74,     -0.21,     -1.37,           2,           0,           7,           1,           0,           0,           3,           1,           0,
