
       ====================
          >>> BTfast <<<   
       ====================

    Strategy   : MasterCode
    Symbol     : GC
    TimeFrame  : M15
    Data File  : GC/GC_M15_2010-2014_2018-2019.csv

2020-06-08 12:19:00 | (Parallel) Running optimization 1031 / 1224
2020-06-08 12:19:01 | (Parallel) Running optimization 1032 / 1224
2020-06-08 12:19:01 | (Parallel) Running optimization 1033 / 1224
2020-06-08 12:19:03 | (Parallel) Running optimization 1034 / 1224
2020-06-08 12:19:06 | (Parallel) Running optimization 1035 / 1224
2020-06-08 12:19:07 | (Parallel) Running optimization 1036 / 1224
2020-06-08 12:19:09 | (Parallel) Running optimization 1037 / 1224
2020-06-08 12:19:10 | (Parallel) Running optimization 1038 / 1224
2020-06-08 12:19:12 | (Parallel) Running optimization 1039 / 1224
2020-06-08 12:19:14 | (Parallel) Running optimization 1040 / 1224
2020-06-08 12:19:16 | (Parallel) Running optimization 1041 / 1224
2020-06-08 12:19:17 | (Parallel) Running optimization 1042 / 1224
2020-06-08 12:19:19 | (Parallel) Running optimization 1043 / 1224
2020-06-08 12:19:21 | (Parallel) Running optimization 1044 / 1224
2020-06-08 12:19:22 | (Parallel) Running optimization 1045 / 1224
2020-06-08 12:19:23 | (Parallel) Running optimization 1046 / 1224
2020-06-08 12:19:26 | (Parallel) Running optimization 1047 / 1224
2020-06-08 12:19:28 | (Parallel) Running optimization 1048 / 1224
2020-06-08 12:19:28 | (Parallel) Running optimization 1049 / 1224
2020-06-08 12:19:29 | (Parallel) Running optimization 1050 / 1224
2020-06-08 12:19:33 | (Parallel) Running optimization 1051 / 1224
2020-06-08 12:19:34 | (Parallel) Running optimization 1052 / 1224
2020-06-08 12:19:35 | (Parallel) Running optimization 1053 / 1224
2020-06-08 12:19:36 | (Parallel) Running optimization 1054 / 1224
2020-06-08 12:19:41 | (Parallel) Running optimization 1055 / 1224
2020-06-08 12:19:41 | (Parallel) Running optimization 1056 / 1224
2020-06-08 12:19:43 | (Parallel) Running optimization 1057 / 1224
2020-06-08 12:19:43 | (Parallel) Running optimization 1058 / 1224
2020-06-08 12:19:47 | (Parallel) Running optimization 1059 / 1224
2020-06-08 12:19:48 | (Parallel) Running optimization 1060 / 1224
2020-06-08 12:19:50 | (Parallel) Running optimization 1061 / 1224
2020-06-08 12:19:50 | (Parallel) Running optimization 1062 / 1224
2020-06-08 12:19:54 | (Parallel) Running optimization 1063 / 1224
2020-06-08 12:19:56 | (Parallel) Running optimization 1064 / 1224
2020-06-08 12:19:57 | (Parallel) Running optimization 1065 / 1224
2020-06-08 12:19:57 | (Parallel) Running optimization 1066 / 1224
2020-06-08 12:20:01 | (Parallel) Running optimization 1067 / 1224
2020-06-08 12:20:03 | (Parallel) Running optimization 1068 / 1224
2020-06-08 12:20:04 | (Parallel) Running optimization 1069 / 1224
2020-06-08 12:20:04 | (Parallel) Running optimization 1070 / 1224
2020-06-08 12:20:08 | (Parallel) Running optimization 1071 / 1224
2020-06-08 12:20:10 | (Parallel) Running optimization 1072 / 1224
2020-06-08 12:20:10 | (Parallel) Running optimization 1073 / 1224
2020-06-08 12:20:11 | (Parallel) Running optimization 1074 / 1224
2020-06-08 12:20:15 | (Parallel) Running optimization 1075 / 1224
2020-06-08 12:20:17 | (Parallel) Running optimization 1076 / 1224
2020-06-08 12:20:17 | (Parallel) Running optimization 1077 / 1224
2020-06-08 12:20:18 | (Parallel) Running optimization 1078 / 1224
2020-06-08 12:20:22 | (Parallel) Running optimization 1079 / 1224
2020-06-08 12:20:24 | (Parallel) Running optimization 1080 / 1224
2020-06-08 12:20:24 | (Parallel) Running optimization 1081 / 1224
2020-06-08 12:20:25 | (Parallel) Running optimization 1082 / 1224
2020-06-08 12:20:29 | (Parallel) Running optimization 1083 / 1224
2020-06-08 12:20:31 | (Parallel) Running optimization 1084 / 1224
2020-06-08 12:20:31 | (Parallel) Running optimization 1085 / 1224
2020-06-08 12:20:32 | (Parallel) Running optimization 1086 / 1224
2020-06-08 12:20:36 | (Parallel) Running optimization 1087 / 1224
2020-06-08 12:20:38 | (Parallel) Running optimization 1088 / 1224
2020-06-08 12:20:38 | (Parallel) Running optimization 1089 / 1224
2020-06-08 12:20:39 | (Parallel) Running optimization 1090 / 1224
2020-06-08 12:20:43 | (Parallel) Running optimization 1091 / 1224
2020-06-08 12:20:44 | (Parallel) Running optimization 1092 / 1224
2020-06-08 12:20:44 | (Parallel) Running optimization 1093 / 1224
2020-06-08 12:20:46 | (Parallel) Running optimization 1094 / 1224
2020-06-08 12:20:50 | (Parallel) Running optimization 1095 / 1224
2020-06-08 12:20:50 | (Parallel) Running optimization 1096 / 1224
2020-06-08 12:20:51 | (Parallel) Running optimization 1097 / 1224
2020-06-08 12:20:53 | (Parallel) Running optimization 1098 / 1224
2020-06-08 12:20:57 | (Parallel) Running optimization 1099 / 1224
2020-06-08 12:20:57 | (Parallel) Running optimization 1100 / 1224
2020-06-08 12:20:58 | (Parallel) Running optimization 1101 / 1224
2020-06-08 12:21:00 | (Parallel) Running optimization 1102 / 1224
2020-06-08 12:21:04 | (Parallel) Running optimization 1103 / 1224
2020-06-08 12:21:04 | (Parallel) Running optimization 1104 / 1224
2020-06-08 12:21:05 | (Parallel) Running optimization 1105 / 1224
2020-06-08 12:21:07 | (Parallel) Running optimization 1106 / 1224
2020-06-08 12:21:10 | (Parallel) Running optimization 1107 / 1224
2020-06-08 12:21:11 | (Parallel) Running optimization 1108 / 1224
2020-06-08 12:21:12 | (Parallel) Running optimization 1109 / 1224
2020-06-08 12:21:14 | (Parallel) Running optimization 1110 / 1224
2020-06-08 12:21:16 | (Parallel) Running optimization 1111 / 1224
2020-06-08 12:21:18 | (Parallel) Running optimization 1112 / 1224
2020-06-08 12:21:19 | (Parallel) Running optimization 1113 / 1224
2020-06-08 12:21:21 | (Parallel) Running optimization 1114 / 1224
2020-06-08 12:21:23 | (Parallel) Running optimization 1115 / 1224
2020-06-08 12:21:25 | (Parallel) Running optimization 1116 / 1224
2020-06-08 12:21:26 | (Parallel) Running optimization 1117 / 1224
2020-06-08 12:21:27 | (Parallel) Running optimization 1118 / 1224
2020-06-08 12:21:30 | (Parallel) Running optimization 1119 / 1224
2020-06-08 12:21:32 | (Parallel) Running optimization 1120 / 1224
2020-06-08 12:21:33 | (Parallel) Running optimization 1121 / 1224
2020-06-08 12:21:33 | (Parallel) Running optimization 1122 / 1224
2020-06-08 12:21:37 | (Parallel) Running optimization 1123 / 1224
2020-06-08 12:21:39 | (Parallel) Running optimization 1124 / 1224
2020-06-08 12:21:39 | (Parallel) Running optimization 1125 / 1224
2020-06-08 12:21:40 | (Parallel) Running optimization 1126 / 1224
2020-06-08 12:21:44 | (Parallel) Running optimization 1127 / 1224
2020-06-08 12:21:45 | (Parallel) Running optimization 1128 / 1224
2020-06-08 12:21:46 | (Parallel) Running optimization 1129 / 1224
2020-06-08 12:21:47 | (Parallel) Running optimization 1130 / 1224
2020-06-08 12:21:51 | (Parallel) Running optimization 1131 / 1224
2020-06-08 12:21:52 | (Parallel) Running optimization 1132 / 1224
2020-06-08 12:21:53 | (Parallel) Running optimization 1133 / 1224
2020-06-08 12:21:54 | (Parallel) Running optimization 1134 / 1224
2020-06-08 12:21:58 | (Parallel) Running optimization 1135 / 1224
2020-06-08 12:21:59 | (Parallel) Running optimization 1136 / 1224
2020-06-08 12:22:01 | (Parallel) Running optimization 1137 / 1224
2020-06-08 12:22:02 | (Parallel) Running optimization 1138 / 1224
2020-06-08 12:22:05 | (Parallel) Running optimization 1139 / 1224
2020-06-08 12:22:05 | (Parallel) Running optimization 1140 / 1224
2020-06-08 12:22:08 | (Parallel) Running optimization 1141 / 1224
2020-06-08 12:22:09 | (Parallel) Running optimization 1142 / 1224
2020-06-08 12:22:11 | (Parallel) Running optimization 1143 / 1224
2020-06-08 12:22:12 | (Parallel) Running optimization 1144 / 1224
2020-06-08 12:22:15 | (Parallel) Running optimization 1145 / 1224
2020-06-08 12:22:16 | (Parallel) Running optimization 1146 / 1224
2020-06-08 12:22:18 | (Parallel) Running optimization 1147 / 1224
2020-06-08 12:22:19 | (Parallel) Running optimization 1148 / 1224
2020-06-08 12:22:22 | (Parallel) Running optimization 1149 / 1224
2020-06-08 12:22:23 | (Parallel) Running optimization 1150 / 1224
2020-06-08 12:22:25 | (Parallel) Running optimization 1151 / 1224
2020-06-08 12:22:26 | (Parallel) Running optimization 1152 / 1224
2020-06-08 12:22:29 | (Parallel) Running optimization 1153 / 1224
2020-06-08 12:22:30 | (Parallel) Running optimization 1154 / 1224
2020-06-08 12:22:32 | (Parallel) Running optimization 1155 / 1224
2020-06-08 12:22:32 | (Parallel) Running optimization 1156 / 1224
2020-06-08 12:22:35 | (Parallel) Running optimization 1157 / 1224
2020-06-08 12:22:37 | (Parallel) Running optimization 1158 / 1224
2020-06-08 12:22:38 | (Parallel) Running optimization 1159 / 1224
2020-06-08 12:22:39 | (Parallel) Running optimization 1160 / 1224
2020-06-08 12:22:42 | (Parallel) Running optimization 1161 / 1224
2020-06-08 12:22:44 | (Parallel) Running optimization 1162 / 1224
2020-06-08 12:22:45 | (Parallel) Running optimization 1163 / 1224
2020-06-08 12:22:46 | (Parallel) Running optimization 1164 / 1224
2020-06-08 12:22:49 | (Parallel) Running optimization 1165 / 1224
2020-06-08 12:22:49 | (Parallel) Running optimization 1166 / 1224
2020-06-08 12:22:52 | (Parallel) Running optimization 1167 / 1224
2020-06-08 12:22:53 | (Parallel) Running optimization 1168 / 1224
2020-06-08 12:22:55 | (Parallel) Running optimization 1169 / 1224
2020-06-08 12:22:56 | (Parallel) Running optimization 1170 / 1224
2020-06-08 12:22:59 | (Parallel) Running optimization 1171 / 1224
2020-06-08 12:23:00 | (Parallel) Running optimization 1172 / 1224
2020-06-08 12:23:03 | (Parallel) Running optimization 1173 / 1224
2020-06-08 12:23:03 | (Parallel) Running optimization 1174 / 1224
2020-06-08 12:23:07 | (Parallel) Running optimization 1175 / 1224
2020-06-08 12:23:07 | (Parallel) Running optimization 1176 / 1224
2020-06-08 12:23:10 | (Parallel) Running optimization 1177 / 1224
2020-06-08 12:23:10 | (Parallel) Running optimization 1178 / 1224
2020-06-08 12:23:13 | (Parallel) Running optimization 1179 / 1224
2020-06-08 12:23:14 | (Parallel) Running optimization 1180 / 1224
2020-06-08 12:23:17 | (Parallel) Running optimization 1181 / 1224
2020-06-08 12:23:17 | (Parallel) Running optimization 1182 / 1224
2020-06-08 12:23:20 | (Parallel) Running optimization 1183 / 1224
2020-06-08 12:23:21 | (Parallel) Running optimization 1184 / 1224
2020-06-08 12:23:24 | (Parallel) Running optimization 1185 / 1224
2020-06-08 12:23:25 | (Parallel) Running optimization 1186 / 1224
2020-06-08 12:23:26 | (Parallel) Running optimization 1187 / 1224
2020-06-08 12:23:27 | (Parallel) Running optimization 1188 / 1224
2020-06-08 12:23:32 | (Parallel) Running optimization 1189 / 1224
2020-06-08 12:23:32 | (Parallel) Running optimization 1190 / 1224
2020-06-08 12:23:32 | (Parallel) Running optimization 1191 / 1224
2020-06-08 12:23:34 | (Parallel) Running optimization 1192 / 1224
2020-06-08 12:23:39 | (Parallel) Running optimization 1193 / 1224
2020-06-08 12:23:39 | (Parallel) Running optimization 1194 / 1224
2020-06-08 12:23:39 | (Parallel) Running optimization 1195 / 1224
2020-06-08 12:23:42 | (Parallel) Running optimization 1196 / 1224
2020-06-08 12:23:46 | (Parallel) Running optimization 1197 / 1224
2020-06-08 12:23:46 | (Parallel) Running optimization 1198 / 1224
2020-06-08 12:23:46 | (Parallel) Running optimization 1199 / 1224
2020-06-08 12:23:49 | (Parallel) Running optimization 1200 / 1224
2020-06-08 12:23:52 | (Parallel) Running optimization 1201 / 1224
2020-06-08 12:23:53 | (Parallel) Running optimization 1202 / 1224
2020-06-08 12:23:53 | (Parallel) Running optimization 1203 / 1224
2020-06-08 12:23:54 | (Parallel) Running optimization 1204 / 1224
2020-06-08 12:23:59 | (Parallel) Running optimization 1205 / 1224
2020-06-08 12:24:00 | (Parallel) Running optimization 1206 / 1224
2020-06-08 12:24:00 | (Parallel) Running optimization 1207 / 1224
2020-06-08 12:24:04 | (Parallel) Running optimization 1208 / 1224
2020-06-08 12:24:07 | (Parallel) Running optimization 1209 / 1224
2020-06-08 12:24:07 | (Parallel) Running optimization 1210 / 1224
2020-06-08 12:24:08 | (Parallel) Running optimization 1211 / 1224
2020-06-08 12:24:12 | (Parallel) Running optimization 1212 / 1224
2020-06-08 12:24:13 | (Parallel) Running optimization 1213 / 1224
2020-06-08 12:24:14 | (Parallel) Running optimization 1214 / 1224
2020-06-08 12:24:17 | (Parallel) Running optimization 1215 / 1224
2020-06-08 12:24:18 | (Parallel) Running optimization 1216 / 1224
2020-06-08 12:24:21 | (Parallel) Running optimization 1217 / 1224
2020-06-08 12:24:21 | (Parallel) Running optimization 1218 / 1224
2020-06-08 12:24:25 | (Parallel) Running optimization 1219 / 1224
2020-06-08 12:24:26 | (Parallel) Running optimization 1220 / 1224
2020-06-08 12:24:30 | (Parallel) Running optimization 1221 / 1224
2020-06-08 12:24:31 | (Parallel) Running optimization 1222 / 1224
2020-06-08 12:24:34 | (Parallel) Running optimization 1223 / 1224
2020-06-08 12:24:36 | (Parallel) Running optimization 1224 / 1224
Optimization Done.
#  Ntrades,  AvgTicks,   WinPerc, PftFactor,    NP/MDD, Expectancy,   Z-score, BOMR_switch, Side_switch,    MyStop, POI_switch, Distance_switch, DOW_switch, Intraday_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
      167,     27.88,     54.49,      2.54,     12.80,      0.70,      3.85,           1,           1,           0,           1,           1,           0,           4,          26,           0,           2,           0,           0, 
      124,     30.10,     55.65,      2.71,     12.95,      0.76,      3.81,           1,           1,           0,           2,           1,           0,           4,          40,           0,           3,           0,           0, 
      168,     28.04,     56.55,      2.46,     13.45,      0.63,      3.80,           1,           1,           0,           3,           1,           0,           4,          26,           0,           2,           0,           0, 
      173,     22.95,     59.54,      2.18,      4.41,      0.48,      3.71,           1,           1,           0,           1,           1,           0,           4,           3,           0,           3,           0,           0, 
      318,     18.13,     54.72,      1.83,      7.90,      0.37,      3.60,           1,           1,           0,           1,           1,           0,           4,          48,           0,           3,           0,           0, 
       68,     42.49,     63.24,      4.14,     12.60,      1.16,      3.57,           1,           1,           0,           1,           1,           0,           4,          22,           0,           3,           0,           0, 
       60,     35.22,     58.33,      3.28,     10.54,      0.95,      3.53,           1,           1,           0,           4,           1,           0,           4,          26,           0,           2,           0,           0, 
       92,     35.61,     63.04,      2.92,      5.83,      0.71,      3.48,           1,           1,           0,           1,           1,           0,           4,           6,           0,           3,           0,           0, 
      324,     17.01,     54.63,      1.76,      6.66,      0.34,      3.42,           1,           1,           0,           1,           1,           0,           4,           0,           0,           3,           0,           0, 
       63,     42.29,     66.67,      3.74,      6.62,      0.91,      3.42,           1,           1,           0,           4,           1,           0,           4,          22,           0,           1,           0,           0, 
      299,     17.62,     55.18,      1.81,      7.33,      0.36,      3.42,           1,           1,           0,           1,           1,           0,           4,          46,           0,           3,           0,           0, 
      155,     25.74,     55.48,      2.31,     18.21,      0.58,      3.29,           1,           1,           0,           3,           1,           0,           4,          42,           0,           2,           0,           0, 
      133,     28.77,     58.65,      2.46,     12.90,      0.60,      3.28,           1,           1,           0,           2,           1,           0,           4,          26,           0,           2,           0,           0, 
      323,     16.20,     54.49,      1.71,      6.23,      0.32,      3.28,           1,           1,           0,           1,           1,           0,           4,          50,           0,           3,           0,           0, 
      314,     15.92,     55.10,      1.71,      6.28,      0.32,      3.28,           1,           1,           0,           1,           1,           0,           4,          20,           0,           3,           0,           0, 
      152,     25.86,     53.29,      2.35,     14.96,      0.63,      3.27,           1,           1,           0,           1,           1,           0,           4,          42,           0,           2,           0,           0, 
      310,     16.51,     54.52,      1.72,      5.80,      0.33,      3.23,           1,           1,           0,           1,           1,           0,           4,          39,           0,           3,           0,           0, 
      116,     23.81,     55.17,      2.24,      7.45,      0.55,      3.20,           1,           1,           0,           4,           1,           0,           4,          15,           0,           2,           0,           0, 
      264,     17.67,     55.30,      1.79,      5.41,      0.36,      3.16,           1,           1,           0,           1,           1,           0,           4,          43,           0,           3,           0,           0, 
      381,     13.96,     53.54,      1.64,      6.94,      0.30,      3.16,           1,           1,           0,           2,           1,           0,           4,           5,           0,           2,           0,           0, 
       83,     28.59,     56.63,      2.52,     11.06,      0.66,      3.14,           1,           1,           0,           4,           1,           0,           4,          11,           0,           2,           0,           0, 
      263,     14.82,     54.37,      1.73,      7.97,      0.33,      3.09,           1,           1,           0,           4,           1,           0,           4,           5,           0,           2,           0,           0, 
       80,     33.55,     58.75,      2.78,      4.16,      0.73,      3.04,           1,           1,           0,           4,           1,           0,           4,          22,           0,           0,           0,           0, 
       32,     28.47,     56.25,      4.83,     20.23,      1.67,      3.04,           1,           1,           0,           3,           1,           0,           4,          47,           0,           4,           0,           0, 
      101,     23.34,     57.43,      2.28,      3.33,      0.55,      3.03,           1,           1,           0,           4,           1,           0,           4,           3,           0,           3,           0,           0, 
       54,     38.78,     68.52,      3.68,      7.38,      0.84,      3.02,           1,           1,           0,           4,           1,           0,           4,          22,           0,           2,           0,           0, 
      162,     19.17,     58.64,      1.98,      7.67,      0.41,      3.00,           1,           1,           0,           1,           1,           0,           4,          17,           0,           3,           0,           0, 
      190,     19.48,     52.11,      1.89,      9.03,      0.43,      3.00,           1,           1,           0,           2,           1,           0,           4,          46,           0,           3,           0,           0, 
      117,     21.93,     54.70,      2.13,      6.81,      0.51,      2.99,           1,           1,           0,           4,           1,           0,           4,          16,           0,           2,           0,           0, 
      183,     19.72,     57.92,      1.82,      3.66,      0.35,      2.98,           1,           1,           0,           3,           1,           0,           4,           3,           0,           3,           0,           0, 
      318,     14.69,     53.46,      1.63,      5.98,      0.30,      2.98,           1,           1,           0,           1,           1,           0,           4,           4,           0,           3,           0,           0, 
      467,     12.41,     52.68,      1.50,      7.99,      0.24,      2.98,           1,           1,           0,           3,           1,           0,           4,           5,           0,           2,           0,           0, 
      335,     15.27,     53.43,      1.60,      6.00,      0.28,      2.94,           1,           1,           0,           3,           1,           0,           4,          48,           0,           3,           0,           0, 
      465,     12.26,     52.47,      1.50,      8.47,      0.24,      2.94,           1,           1,           0,           1,           1,           0,           4,           5,           0,           2,           0,           0, 
      308,     14.22,     53.57,      1.61,      8.39,      0.28,      2.92,           1,           1,           0,           4,           1,           0,           4,           4,           0,           2,           0,           0, 
      117,     21.99,     55.56,      2.10,      5.20,      0.49,      2.91,           1,           1,           0,           4,           1,           0,           4,          40,           0,           3,           0,           0, 
      370,     14.76,     52.70,      1.56,      9.50,      0.26,      2.90,           1,           1,           0,           3,           1,           0,           4,          15,           0,           2,           0,           0, 
       73,     34.26,     58.90,      2.83,      8.03,      0.75,      2.89,           1,           1,           0,           3,           1,           0,           4,          22,           0,           3,           0,           0, 
      268,     16.90,     57.09,      1.73,      8.56,      0.31,      2.88,           1,           1,           0,           2,           1,           0,           4,          23,           0,           2,           0,           0, 
      167,     17.88,     56.29,      1.84,      8.59,      0.37,      2.88,           1,           1,           0,           4,           1,           0,           4,          46,           0,           3,           0,           0, 
       30,     41.63,     56.67,      5.28,     11.21,      1.86,      2.87,           1,           1,           0,           1,           1,           0,           4,          22,           0,           4,           0,           0, 
       30,     41.03,     56.67,      5.56,     11.30,      1.97,      2.85,           1,           1,           0,           3,           1,           0,           4,          22,           0,           4,           0,           0, 
      213,     18.01,     50.23,      1.77,      7.21,      0.39,      2.85,           1,           1,           0,           2,           1,           0,           4,           0,           0,           3,           0,           0, 
      162,     17.94,     58.02,      1.91,      6.81,      0.38,      2.83,           1,           1,           0,           1,           1,           0,           4,          14,           0,           3,           0,           0, 
       31,     46.52,     64.52,      4.05,      6.73,      1.08,      2.83,           1,           1,           0,           2,           1,           0,           4,          26,           0,           3,           0,           0, 
      365,     14.26,     50.96,      1.55,      6.38,      0.27,      2.80,           1,           1,           0,           1,           1,           0,           4,          15,           0,           2,           0,           0, 
      178,     17.40,     54.49,      1.79,      6.45,      0.36,      2.79,           1,           1,           0,           4,           1,           0,           4,          48,           0,           3,           0,           0, 
      311,     14.30,     53.05,      1.60,      4.25,      0.28,      2.77,           1,           1,           0,           1,           1,           0,           4,          12,           0,           3,           0,           0, 
      226,     18.06,     50.88,      1.74,      9.49,      0.37,      2.76,           1,           1,           0,           1,           1,           0,           4,          11,           0,           2,           0,           0, 
      197,     18.39,     50.76,      1.80,      8.60,      0.39,      2.76,           1,           1,           0,           2,           1,           0,           4,          12,           0,           3,           0,           0, 
      136,     19.27,     55.88,      1.93,      7.89,      0.41,      2.76,           1,           1,           0,           4,           1,           0,           4,          43,           0,           3,           0,           0, 
       39,     32.64,     61.54,      3.11,      5.06,      0.81,      2.76,           1,           1,           0,           4,           1,           0,           4,          11,           0,           3,           0,           0, 
       57,     24.82,     54.39,      2.75,      9.72,      0.80,      2.74,           1,           1,           0,           1,           1,           0,           4,           3,           0,           4,           0,           0, 
      322,     14.05,     55.59,      1.56,      6.02,      0.25,      2.74,           1,           1,           0,           3,           1,           0,           4,          23,           0,           2,           0,           0, 
       45,     41.11,     57.78,      3.20,      7.99,      0.93,      2.73,           1,           1,           0,           2,           1,           0,           4,          11,           0,           3,           0,           0, 
      230,     17.77,     53.04,      1.71,     10.23,      0.33,      2.73,           1,           1,           0,           3,           1,           0,           4,          11,           0,           2,           0,           0, 
      145,     17.83,     54.48,      1.88,      6.11,      0.40,      2.72,           1,           1,           0,           4,           1,           0,           4,          23,           0,           2,           0,           0, 
      165,     15.95,     56.36,      1.82,      4.88,      0.36,      2.72,           1,           1,           0,           4,           1,           0,           4,           5,           0,           3,           0,           0, 
       88,     31.09,     55.68,      2.41,      7.05,      0.62,      2.71,           1,           1,           0,           2,           1,           0,           4,          22,           0,           3,           0,           0, 
      345,     13.50,     53.91,      1.52,      8.41,      0.24,      2.71,           1,           1,           0,           4,           1,           0,           4,          48,           0,           2,           0,           0, 
      466,     11.56,     52.79,      1.45,      6.67,      0.21,      2.68,           1,           1,           0,           2,           1,           0,           4,           4,           0,           2,           0,           0, 
      212,     16.85,     50.00,      1.71,      6.57,      0.35,      2.68,           1,           1,           0,           2,           1,           0,           4,          50,           0,           3,           0,           0, 
      209,     16.89,     50.24,      1.72,      6.68,      0.36,      2.67,           1,           1,           0,           2,           1,           0,           4,          39,           0,           3,           0,           0, 
      208,     17.28,     49.04,      1.72,      7.60,      0.37,      2.67,           1,           1,           0,           2,           1,           0,           4,          48,           0,           3,           0,           0, 
      182,     16.31,     54.95,      1.72,      4.82,      0.32,      2.66,           1,           1,           0,           4,           1,           0,           4,          50,           0,           3,           0,           0, 
      184,     16.01,     50.54,      1.73,      7.12,      0.36,      2.65,           1,           1,           0,           2,           1,           0,           4,          20,           0,           3,           0,           0, 
       96,     19.19,     48.96,      2.13,      6.10,      0.58,      2.64,           1,           1,           0,           1,           1,           0,           4,           4,           0,           4,           0,           0, 
       96,     19.19,     48.96,      2.13,      6.10,      0.58,      2.64,           1,           1,           0,           1,           1,           0,           4,          20,           0,           4,           0,           0, 
      165,     19.75,     55.15,      1.90,      9.87,      0.41,      2.64,           1,           1,           0,           1,           1,           0,           4,          22,           0,           2,           0,           0, 
      178,     16.61,     55.06,      1.72,      4.41,      0.32,      2.64,           1,           1,           0,           4,           1,           0,           4,          39,           0,           3,           0,           0, 
       89,     30.88,     58.43,      2.26,      7.88,      0.52,      2.64,           1,           1,           0,           4,           1,           0,           4,          26,           0,           1,           0,           0, 
      183,     16.13,     54.64,      1.71,      4.79,      0.32,      2.63,           1,           1,           0,           4,           1,           0,           4,           0,           0,           3,           0,           0, 
      255,     16.51,     55.69,      1.64,      6.49,      0.28,      2.63,           1,           1,           0,           3,           1,           0,           4,          25,           0,           2,           0,           0, 
      175,     16.46,     54.86,      1.73,      4.15,      0.33,      2.62,           1,           1,           0,           4,           1,           0,           4,          12,           0,           3,           0,           0, 
       68,     32.35,     60.29,      2.57,      3.74,      0.62,      2.62,           1,           1,           0,           1,           1,           0,           4,           7,           0,           3,           0,           0, 
      183,     15.90,     54.64,      1.70,      4.71,      0.32,      2.62,           1,           1,           0,           4,           1,           0,           4,          20,           0,           3,           0,           0, 
      278,     14.92,     53.96,      1.58,      4.16,      0.27,      2.61,           1,           1,           0,           3,           1,           0,           4,          43,           0,           3,           0,           0, 
       94,     19.38,     48.94,      2.16,      5.96,      0.59,      2.61,           1,           1,           0,           1,           1,           0,           4,          39,           0,           4,           0,           0, 
      105,     26.43,     56.19,      2.42,      8.37,      0.62,      2.60,           1,           1,           0,           2,           1,           0,           4,           9,           0,           1,           0,           0, 
      348,     12.62,     53.45,      1.48,      7.96,      0.22,      2.60,           1,           1,           0,           4,           1,           0,           4,          20,           0,           2,           0,           0, 
      315,     13.92,     53.97,      1.55,      4.58,      0.25,      2.59,           1,           1,           0,           3,           1,           0,           4,          46,           0,           3,           0,           0, 
      307,     15.41,     52.12,      1.59,      6.91,      0.28,      2.58,           1,           1,           0,           2,           1,           0,           4,          15,           0,           2,           0,           0, 
       97,     19.00,     48.45,      2.10,      6.10,      0.57,      2.58,           1,           1,           0,           1,           1,           0,           4,           0,           0,           4,           0,           0, 
      170,     18.69,     54.71,      1.84,      7.88,      0.38,      2.58,           1,           1,           0,           3,           1,           0,           4,          22,           0,           2,           0,           0, 
       96,     18.39,     48.96,      2.09,      5.90,      0.56,      2.58,           1,           1,           0,           1,           1,           0,           4,           5,           0,           4,           0,           0, 
      564,     10.14,     52.66,      1.37,      7.65,      0.18,      2.57,           1,           1,           0,           1,           1,           0,           4,           4,           0,           2,           0,           0, 
       85,     25.74,     51.76,      2.45,      7.50,      0.70,      2.56,           1,           1,           0,           2,           1,           0,           4,          23,           0,           3,           0,           0, 
      286,     13.23,     53.50,      1.57,      5.24,      0.27,      2.56,           1,           1,           0,           1,           1,           0,           4,           5,           0,           3,           0,           0, 
       57,     38.47,     57.89,      3.05,      7.64,      0.86,      2.56,           1,           1,           0,           3,           1,           0,           4,          29,           0,           2,           0,           0, 
      100,     28.36,     56.00,      2.17,      4.33,      0.52,      2.55,           1,           1,           0,           2,           1,           0,           4,           6,           0,           3,           0,           0, 
      226,     14.52,     53.98,      1.69,      5.04,      0.32,      2.55,           1,           1,           0,           1,           1,           0,           4,           1,           0,           3,           0,           0, 
       33,     24.97,     63.64,      3.63,      9.34,      0.96,      2.54,           1,           1,           0,           4,           1,           0,           4,          36,           0,           4,           0,           0, 
      226,     15.67,     53.98,      1.64,      5.80,      0.30,      2.53,           1,           1,           0,           1,           1,           0,           4,          40,           0,           3,           0,           0, 
       36,     36.53,     52.78,      3.44,      7.55,      1.15,      2.53,           1,           1,           0,           4,           1,           0,           4,          22,           0,           3,           0,           0, 
      718,      9.33,     50.97,      1.31,      6.57,      0.15,      2.52,           1,           1,           0,           1,           1,           0,           4,          48,           0,           2,           0,           0, 
      329,     12.77,     52.89,      1.49,      4.89,      0.23,      2.52,           1,           1,           0,           3,           1,           0,           4,           4,           0,           3,           0,           0, 
      729,      9.51,     51.30,      1.31,      6.46,      0.15,      2.52,           1,           1,           0,           3,           1,           0,           4,          48,           0,           2,           0,           0, 
      347,     12.19,     53.31,      1.50,      4.88,      0.23,      2.52,           1,           1,           0,           4,           1,           0,           4,           5,           0,           0,           0,           0, 
      570,      9.99,     52.81,      1.36,      6.92,      0.17,      2.52,           1,           1,           0,           3,           1,           0,           4,           4,           0,           2,           0,           0, 
      249,     15.83,     53.82,      1.62,      5.68,      0.29,      2.51,           1,           1,           0,           1,           1,           0,           4,          25,           0,           2,           0,           0, 
      108,     20.19,     52.78,      1.98,      5.89,      0.46,      2.51,           1,           1,           0,           2,           1,           0,           4,          17,           0,           3,           0,           0, 
