2013-12-18, 1.4896
2013-12-19, 1.4874
2013-12-20, 1.4883
2013-12-26, 1.4906
2013-12-27, 1.496
2013-12-30, 1.5018
2014-01-02, 1.4882
2014-01-03, 1.4802
2014-01-06, 1.4842
2014-01-07, 1.483
2014-01-08, 1.4786
2014-01-09, 1.482
2014-01-10, 1.4878
2014-01-13, 1.4885
2014-01-14, 1.4891
2014-01-15, 1.4818
2014-01-16, 1.4832
2014-01-17, 1.4746
2014-01-20, 1.4778
2014-01-21, 1.4775
2014-01-22, 1.476
2014-01-23, 1.4909
2014-01-24, 1.4889
2014-01-27, 1.4886
2014-01-28, 1.4882
2014-01-29, 1.4879
2014-01-30, 1.4765
2014-01-31, 1.4698
2014-02-03, 1.4744
2014-02-04, 1.4731
2014-02-05, 1.4745
2014-02-06, 1.4801
2014-02-07, 1.485
2014-02-10, 1.4856
2014-02-11, 1.4852
2014-02-12, 1.4806
2014-02-13, 1.489
2014-02-14, 1.4913
2014-02-19, 1.4946
2014-02-20, 1.4929
2014-02-21, 1.4951
2014-02-24, 1.4951
2014-02-25, 1.4957
2014-02-26, 1.4898
2014-02-27, 1.4926
2014-02-28, 1.501
2014-03-03, 1.4947
2014-03-04, 1.4957
2014-03-05, 1.4946
2014-03-06, 1.5072
2014-03-07, 1.5093
2014-03-12, 1.5117
2014-03-13, 1.5081
2014-03-14, 1.5128
2014-03-17, 1.5137
2014-03-18, 1.515
2014-03-19, 1.5043
2014-03-20, 1.4993
2014-03-21, 1.5005
2014-03-24, 1.505
2014-03-25, 1.5038
2014-03-26, 1.4994
2014-03-27, 1.4955
2014-03-28, 1.4977
2014-03-31, 1.4983
2014-04-02, 1.498
2014-04-03, 1.4933
2014-04-04, 1.4915
2014-04-07, 1.4957
2014-04-08, 1.5008
2014-04-09, 1.5069
2014-04-10, 1.5099
2014-04-11, 1.5095
2014-04-14, 1.5033
2014-04-15, 1.5025
2014-04-16, 1.5026
2014-04-21, 1.5006
2014-04-22, 1.5017
2014-04-23, 1.5028
2014-04-25, 1.5044
2014-04-28, 1.5065
2014-04-29, 1.5024
2014-04-30, 1.5082
2014-05-01, 1.5083
2014-05-02, 1.5087
2014-05-06, 1.5139
2014-05-07, 1.5123
2014-05-08, 1.5052
2014-05-09, 1.4969
2014-05-12, 1.4972
2014-05-13, 1.4917
2014-05-14, 1.4926
2014-05-16, 1.4916
2014-05-19, 1.4923
2014-05-20, 1.4914
2014-05-21, 1.49
2014-05-22, 1.4868
2014-05-23, 1.484
2014-05-26, 1.4858
2014-05-27, 1.4849
2014-05-28, 1.4804
2014-05-29, 1.4816
2014-05-30, 1.4846
2014-06-02, 1.481
2014-06-03, 1.4843
2014-06-04, 1.4814
2014-06-05, 1.4874
2014-06-11, 1.4744
2014-06-12, 1.4765
2014-06-13, 1.4756
2014-06-16, 1.4791
2014-06-17, 1.4764
2014-06-18, 1.4812
2014-06-19, 1.4825
2014-06-20, 1.4814
2014-06-23, 1.4817
2014-06-25, 1.4846
2014-06-27, 1.4868
2014-06-30, 1.4908
2014-07-01, 1.4894
2014-07-02, 1.4875
2014-07-04, 1.4808
2014-07-07, 1.482
2014-07-08, 1.4827
2014-07-09, 1.4858
2014-07-10, 1.4822
2014-07-11, 1.4824
2014-07-15, 1.4782
2014-07-16, 1.474
2014-07-17, 1.4742
2014-07-18, 1.4735
2014-07-21, 1.4737
2014-07-22, 1.468
2014-07-24, 1.4676
2014-07-25, 1.4647
2014-07-28, 1.4652
